Time,Lane 1 Flow (Veh/h),Lane 2 Flow (Veh/h),Lane 3 Flow (Veh/h),Lane 4 Flow (Veh/h),Lane 1 Speed (km/h),Lane 2 Speed (km/h),Lane 3 Speed (km/h),Lane 4 Speed (km/h),Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Lane 4 Occ (%),Week
01:15,316.0,418.0,467.0,390.0,118.14,109.83,112.38,105.49,2.0,1.8,2.9,2.3,7.0
01:20,223.0,267.0,347.0,220.0,119.88,110.75,107.18,105.09,1.6,1.5,2.4,1.2,7.0
01:25,262.0,301.0,451.0,312.0,121.22,106.11,111.56,99.27,1.8,1.6,2.7,2.0,7.0
01:30,239.0,325.0,368.0,282.0,115.9,106.75,108.49,104.53,1.7,1.9,2.3,1.7,7.0
01:35,243.0,336.0,362.0,208.0,117.61,114.19,106.5,104.55,1.6,1.6,2.3,1.1,7.0
01:40,244.0,301.0,378.0,294.0,118.22,110.5,115.16,104.51,1.6,1.5,2.2,1.7,7.0
01:45,269.0,298.0,434.0,308.0,113.06,105.01,107.18,96.52,1.8,1.7,2.8,2.1,7.0
01:50,259.0,312.0,352.0,307.0,119.09,109.61,109.49,109.15,1.8,1.5,2.3,1.7,7.0
01:55,203.0,237.0,289.0,215.0,115.03,108.68,109.11,101.88,1.3,1.4,1.8,1.3,7.0
02:00,164.0,204.0,208.0,203.0,113.69,110.36,103.27,102.98,1.3,1.3,1.6,1.2,7.0
02:05,187.0,188.0,282.0,196.0,113.02,106.84,100.66,105.73,1.4,1.3,2.0,1.2,7.0
02:10,160.0,202.0,208.0,223.0,119.22,108.14,102.89,101.68,1.2,1.3,1.5,1.4,7.0
02:15,172.0,236.0,258.0,213.0,119.29,107.03,110.37,103.02,1.3,1.5,1.6,1.3,7.0
02:20,192.0,201.0,279.0,233.0,116.38,108.25,103.52,106.73,1.3,1.2,2.0,1.3,7.0
02:25,203.0,284.0,200.0,253.0,116.03,112.67,105.49,105.61,1.3,1.5,1.3,1.5,7.0
02:30,137.0,105.0,217.0,127.0,119.46,105.1,107.0,98.69,1.3,0.9,1.6,1.1,7.0
02:35,142.0,168.0,219.0,148.0,113.76,109.22,109.24,105.25,1.2,1.2,1.3,0.9,7.0
02:40,144.0,160.0,251.0,116.0,116.1,112.19,108.16,98.91,1.2,1.1,1.5,0.7,7.0
02:45,145.0,131.0,249.0,154.0,116.77,108.85,106.34,101.3,1.2,1.1,1.7,1.1,7.0
02:50,172.0,160.0,256.0,170.0,118.18,104.85,108.76,103.11,1.3,1.2,1.8,1.2,7.0
02:55,106.0,169.0,156.0,117.0,113.92,109.84,107.64,99.32,1.1,1.0,1.0,0.8,7.0
03:00,96.0,96.0,160.0,60.0,115.92,109.49,110.48,102.15,1.0,1.0,1.1,0.3,7.0
03:05,82.0,82.0,127.0,76.0,112.9,107.55,104.43,107.96,0.9,1.0,0.8,0.4,7.0
03:10,135.0,129.0,244.0,168.0,108.85,107.85,109.72,103.6,1.2,1.2,1.6,1.0,7.0
03:15,139.0,141.0,221.0,140.0,122.31,107.54,105.0,101.07,1.2,1.1,1.5,0.8,7.0
03:20,106.0,143.0,184.0,110.0,113.65,109.41,103.78,105.01,1.1,1.2,1.2,0.7,7.0
03:25,120.0,143.0,105.0,159.0,116.46,109.15,105.03,105.63,1.1,0.9,0.8,0.9,7.0
03:30,94.0,140.0,150.0,82.0,113.21,107.18,103.85,100.91,1.1,1.1,1.0,0.6,7.0
03:35,72.0,84.0,115.0,97.0,116.22,109.52,104.06,103.69,1.0,0.7,0.7,0.6,7.0
03:40,36.0,36.0,84.0,48.0,117.41,108.53,108.81,101.75,0.7,0.9,0.5,0.3,7.0
03:45,104.0,59.0,196.0,68.0,111.8,108.62,103.69,96.4,1.2,0.9,1.4,0.6,7.0
03:50,,,,,,,,,,,,,7.0
03:55,61.0,84.0,81.0,48.0,118.6,109.51,104.91,102.75,0.9,0.9,0.5,0.3,7.0
04:00,49.0,65.0,93.0,61.0,117.19,118.44,105.18,103.03,0.8,0.9,0.7,0.4,7.0
04:05,57.0,62.0,97.0,112.0,109.6,114.19,109.66,105.58,0.8,0.5,0.6,0.7,7.0
04:10,48.0,71.0,94.0,82.0,114.69,108.16,105.99,98.89,0.9,0.8,0.6,0.5,7.0
04:15,59.0,59.0,89.0,94.0,112.92,107.92,115.07,98.0,0.8,0.6,0.5,0.9,7.0
04:20,58.0,74.0,121.0,62.0,111.59,112.25,109.98,105.05,0.9,0.7,0.7,0.4,7.0
04:25,72.0,108.0,133.0,56.0,116.49,109.75,110.04,95.03,0.9,0.9,0.8,0.3,7.0
04:30,60.0,59.0,107.0,72.0,114.77,107.17,107.41,101.22,0.9,0.7,0.7,0.4,7.0
04:35,61.0,86.0,105.0,71.0,116.72,111.41,105.46,99.92,0.8,0.9,0.7,0.7,7.0
04:40,75.0,88.0,125.0,85.0,120.13,114.36,112.98,103.01,1.0,0.8,0.8,0.5,7.0
04:45,48.0,105.0,80.0,38.0,116.07,106.17,103.9,106.0,0.9,0.9,0.5,0.2,7.0
04:50,47.0,24.0,37.0,72.0,113.31,111.68,111.1,102.09,0.8,0.3,0.2,0.4,7.0
04:55,94.0,84.0,145.0,58.0,113.82,109.18,109.63,98.94,0.9,1.0,0.9,0.3,7.0
05:00,59.0,73.0,119.0,74.0,112.84,111.43,107.35,104.71,0.8,0.9,0.8,0.5,7.0
05:05,61.0,35.0,85.0,86.0,117.0,106.05,109.58,104.21,0.9,0.6,0.6,0.5,7.0
05:10,61.0,36.0,124.0,87.0,117.85,109.02,112.29,105.63,0.9,0.8,0.8,0.5,7.0
05:15,73.0,107.0,121.0,79.0,116.85,108.67,109.24,95.68,1.0,0.8,0.8,0.5,7.0
05:20,70.0,70.0,121.0,96.0,112.91,107.01,109.38,101.7,0.9,0.7,0.7,0.6,7.0
05:25,68.0,36.0,179.0,87.0,109.95,110.55,108.05,105.06,1.0,0.9,1.1,0.5,7.0
05:30,47.0,129.0,99.0,37.0,113.29,107.3,110.67,104.78,0.8,0.8,0.8,0.2,7.0
05:35,72.0,75.0,140.0,60.0,115.24,114.2,114.85,101.54,0.9,1.0,0.7,0.3,7.0
05:40,105.0,146.0,170.0,110.0,112.08,111.29,110.23,103.0,1.1,1.1,1.1,0.8,7.0
05:45,85.0,86.0,127.0,109.0,116.37,111.97,114.72,102.42,1.0,0.8,0.8,0.7,7.0
05:50,83.0,120.0,149.0,94.0,114.0,109.14,110.92,99.54,1.0,1.0,1.1,0.6,7.0
05:55,120.0,169.0,135.0,185.0,115.9,110.57,109.64,98.36,1.1,0.9,1.0,1.1,7.0
06:00,105.0,85.0,194.0,121.0,112.03,111.53,109.28,102.99,1.1,0.9,1.2,0.8,7.0
06:05,132.0,179.0,176.0,194.0,115.47,108.9,106.06,102.3,1.2,1.0,1.1,1.3,7.0
06:10,119.0,105.0,240.0,62.0,115.32,106.84,109.66,104.51,1.1,1.1,1.4,0.4,7.0
06:15,146.0,182.0,176.0,225.0,117.28,104.04,105.92,106.51,1.2,1.2,1.2,1.2,7.0
06:20,128.0,121.0,207.0,120.0,112.49,110.55,104.62,101.81,1.1,1.1,1.3,0.7,7.0
06:25,138.0,174.0,181.0,143.0,120.95,113.07,102.56,100.5,1.1,0.9,1.2,1.1,7.0
06:30,148.0,144.0,266.0,131.0,119.23,109.9,110.03,101.15,1.2,1.2,1.6,0.7,7.0
06:35,129.0,188.0,180.0,172.0,113.05,107.53,108.73,104.41,1.2,1.1,1.1,1.0,7.0
06:40,193.0,175.0,311.0,166.0,116.68,107.04,101.62,101.1,1.4,1.2,2.0,1.0,7.0
06:45,107.0,181.0,155.0,148.0,115.09,110.54,117.55,104.54,1.1,1.1,1.0,0.8,7.0
06:50,121.0,125.0,173.0,81.0,117.06,114.88,105.12,98.23,1.0,1.1,1.1,0.4,7.0
06:55,120.0,61.0,252.0,83.0,115.95,111.08,109.52,101.34,1.1,0.9,1.5,0.4,7.0
07:00,107.0,172.0,164.0,115.0,115.26,104.62,106.72,108.07,1.1,1.0,1.0,0.6,7.0
07:05,108.0,170.0,183.0,116.0,116.38,110.59,110.77,98.57,1.1,1.0,1.1,0.6,7.0
07:10,107.0,133.0,137.0,128.0,114.55,110.56,113.06,98.59,1.0,0.7,0.8,0.9,7.0
07:15,120.0,101.0,196.0,128.0,115.56,102.15,109.51,99.24,1.1,1.1,1.4,0.7,7.0
07:20,193.0,209.0,300.0,233.0,116.46,113.04,107.67,104.72,1.4,1.3,1.9,1.3,7.0
07:25,137.0,199.0,215.0,157.0,110.34,107.45,108.11,103.23,1.2,1.2,1.3,0.9,7.0
07:30,190.0,276.0,307.0,215.0,114.84,109.91,116.46,101.42,1.4,1.5,1.7,1.4,7.0
07:35,196.0,310.0,281.0,217.0,118.21,113.57,110.66,102.57,1.4,1.6,1.7,1.3,7.0
07:40,199.0,255.0,326.0,174.0,113.4,111.47,110.48,105.89,1.4,1.4,1.9,1.0,7.0
07:45,222.0,316.0,308.0,232.0,119.54,111.96,108.03,99.29,1.5,1.7,1.9,1.4,7.0
07:50,237.0,293.0,333.0,278.0,121.35,116.9,112.97,103.77,1.5,1.6,1.9,1.6,7.0
07:55,213.0,329.0,307.0,221.0,114.95,111.95,111.93,99.62,1.5,1.7,1.8,1.4,7.0
08:00,201.0,187.0,396.0,211.0,114.62,107.12,113.13,100.65,1.6,1.3,2.4,1.2,7.0
08:05,198.0,291.0,284.0,260.0,112.9,115.55,113.09,104.73,1.4,1.5,1.6,1.7,7.0
08:10,205.0,270.0,313.0,224.0,116.79,112.43,110.42,105.68,1.4,1.5,1.9,1.3,7.0
08:15,266.0,392.0,395.0,303.0,112.41,108.92,109.87,103.88,1.8,2.1,2.4,1.7,7.0
08:20,274.0,351.0,379.0,388.0,121.71,111.25,109.15,105.41,1.7,1.8,2.3,2.2,7.0
08:25,194.0,303.0,255.0,223.0,117.52,107.13,111.31,106.42,1.3,1.6,1.5,1.3,7.0
08:30,261.0,313.0,425.0,257.0,120.69,106.49,108.07,105.29,1.7,1.6,2.6,1.4,7.0
08:35,279.0,271.0,503.0,282.0,117.38,113.19,109.28,104.57,1.9,1.5,3.1,1.8,7.0
08:40,290.0,378.0,358.0,384.0,116.9,107.78,109.38,104.4,1.8,2.3,2.2,2.2,7.0
08:45,278.0,406.0,483.0,304.0,112.46,112.46,108.6,100.63,1.8,1.8,3.0,1.9,7.0
08:50,320.0,417.0,437.0,270.0,118.31,108.36,106.67,103.76,1.9,1.8,2.9,1.8,7.0
08:55,311.0,420.0,454.0,411.0,115.81,112.44,108.84,104.11,1.9,2.0,2.8,2.4,7.0
09:00,320.0,436.0,451.0,443.0,119.39,110.98,114.44,105.43,1.9,2.0,2.6,2.5,7.0
09:05,285.0,391.0,381.0,373.0,114.28,111.37,107.56,97.96,1.8,1.9,2.4,2.4,7.0
09:10,312.0,434.0,494.0,438.0,111.24,109.17,108.88,98.23,2.1,2.2,3.0,2.9,7.0
09:15,299.0,355.0,472.0,312.0,115.6,108.66,107.07,94.86,1.8,1.7,2.9,2.0,7.0
09:20,401.0,552.0,538.0,510.0,121.58,115.32,113.59,99.89,2.2,2.5,3.1,3.0,7.0
09:25,362.0,460.0,604.0,408.0,112.78,113.52,108.53,98.91,2.2,2.0,3.7,2.5,7.0
09:30,367.0,480.0,503.0,426.0,118.41,106.08,107.07,97.64,2.1,2.2,3.1,2.6,7.0
09:35,340.0,463.0,500.0,443.0,113.88,110.98,108.79,100.13,2.0,2.1,3.1,2.6,7.0
09:40,374.0,496.0,538.0,447.0,117.12,107.87,106.86,98.25,2.1,2.5,3.3,2.7,7.0
09:45,477.0,691.0,718.0,625.0,118.35,118.79,105.41,104.1,2.6,3.1,4.6,3.6,7.0
09:50,438.0,607.0,552.0,615.0,118.24,106.96,98.69,101.65,2.6,3.1,3.7,3.6,7.0
09:55,460.0,630.0,625.0,610.0,117.84,105.17,107.13,100.67,2.6,3.0,3.8,3.5,7.0
10:00,504.0,674.0,711.0,579.0,117.23,110.71,108.14,99.15,2.7,3.0,4.3,3.4,7.0
10:05,503.0,630.0,794.0,570.0,120.22,111.38,111.99,97.76,2.7,3.0,4.7,3.5,7.0
10:10,475.0,633.0,632.0,604.0,119.16,109.88,106.6,103.34,2.6,2.9,3.9,3.4,7.0
10:15,523.0,749.0,717.0,603.0,118.52,114.32,106.5,102.12,2.7,3.0,4.5,3.5,7.0
10:20,495.0,661.0,748.0,555.0,119.34,106.06,109.79,101.02,2.6,2.9,4.6,3.4,7.0
10:25,455.0,650.0,613.0,643.0,112.88,105.43,104.54,101.73,2.7,3.2,3.9,3.7,7.0
10:30,514.0,699.0,778.0,662.0,114.28,108.71,105.64,102.34,2.9,3.2,4.7,3.7,7.0
10:35,611.0,776.0,936.0,571.0,119.27,109.24,113.82,102.85,3.0,2.8,5.5,3.3,7.0
10:40,591.0,803.0,841.0,777.0,116.62,108.96,107.68,103.13,3.3,4.0,5.2,4.6,7.0
10:45,535.0,799.0,677.0,725.0,115.0,109.42,107.36,96.75,3.0,3.9,4.2,4.5,7.0
10:50,541.0,676.0,758.0,622.0,119.21,111.64,104.68,100.81,3.0,3.1,4.7,3.6,7.0
10:55,610.0,812.0,951.0,763.0,116.06,108.78,108.78,97.19,3.3,4.1,5.8,4.6,7.0
11:00,586.0,820.0,821.0,626.0,112.59,107.16,105.74,98.92,3.0,3.3,5.1,3.8,7.0
11:05,603.0,767.0,899.0,737.0,115.57,105.57,106.83,98.06,3.2,4.0,5.6,4.5,7.0
11:10,618.0,833.0,911.0,764.0,111.82,107.19,103.6,101.63,3.4,3.8,5.8,4.4,7.0
11:15,630.0,858.0,1023.0,839.0,112.57,109.01,105.41,93.03,3.7,5.0,6.3,5.6,7.0
11:20,685.0,972.0,975.0,863.0,109.92,106.85,103.46,98.14,3.9,4.5,6.4,5.1,7.0
11:25,750.0,1064.0,1116.0,838.0,112.25,112.52,106.19,99.28,3.7,4.3,6.8,4.9,7.0
11:30,578.0,492.0,1234.0,245.0,119.31,109.51,114.38,103.48,2.9,3.5,6.8,1.2,7.0
11:35,1180.0,1343.0,1262.0,1204.0,116.46,108.03,103.5,96.87,5.9,7.0,8.4,8.0,7.0
11:40,1233.0,1457.0,1228.0,1390.0,118.16,109.14,103.24,99.95,6.1,7.6,8.0,9.1,7.0
11:45,1229.0,1280.0,1156.0,1343.0,116.05,107.85,98.96,98.89,6.3,6.7,8.0,8.9,7.0
11:50,1221.0,1376.0,1255.0,1200.0,116.52,106.13,99.59,94.29,6.1,7.3,8.6,8.4,7.0
11:55,1179.0,1336.0,1273.0,1370.0,116.46,112.51,107.15,98.44,6.0,6.7,8.1,9.0,7.0
12:00,1321.0,1494.0,1407.0,1133.0,119.07,120.02,104.64,89.03,6.3,7.0,9.2,8.3,7.0
12:05,1257.0,1417.0,1449.0,1254.0,117.38,110.35,102.48,92.0,6.2,7.3,10.0,8.4,7.0
12:10,1376.0,1528.0,1227.0,1165.0,114.95,110.87,101.57,98.05,6.8,7.8,8.3,7.6,7.0
12:15,1280.0,1298.0,1192.0,1288.0,108.09,105.57,95.8,89.79,6.7,7.0,8.7,9.2,7.0
12:20,1351.0,1356.0,1400.0,1197.0,111.22,108.46,100.13,89.75,6.8,7.1,9.5,8.9,7.0
12:25,1554.0,1421.0,1432.0,1353.0,109.73,108.67,102.99,90.58,8.0,7.5,10.0,9.6,7.0
12:30,1162.0,1310.0,1360.0,1331.0,112.48,107.48,100.92,92.09,5.8,6.9,9.2,9.3,7.0
12:35,657.0,972.0,984.0,787.0,107.3,105.25,103.26,108.67,3.9,4.5,6.3,4.3,7.0
12:40,763.0,1049.0,1176.0,902.0,115.28,109.29,103.61,99.3,4.0,5.2,7.4,5.8,7.0
12:45,759.0,1083.0,1008.0,962.0,112.98,110.89,103.75,98.1,4.1,5.4,6.3,6.0,7.0
12:50,779.0,1063.0,1152.0,817.0,111.29,104.13,105.52,94.35,3.9,4.5,7.2,5.1,7.0
12:55,837.0,1044.0,1384.0,1099.0,114.04,105.27,105.85,94.62,4.8,6.4,8.6,7.1,7.0
13:00,807.0,1102.0,1169.0,945.0,109.2,102.17,105.74,92.45,4.4,5.5,7.5,6.1,7.0
13:05,796.0,1089.0,1232.0,990.0,107.53,104.26,107.24,93.45,4.3,5.6,7.7,6.2,7.0
13:10,744.0,1034.0,1038.0,842.0,114.5,107.06,104.92,87.49,4.0,5.0,6.6,5.6,7.0
13:15,806.0,1140.0,1052.0,1028.0,112.82,106.58,100.61,92.17,4.2,5.6,6.8,6.6,7.0
13:20,804.0,1056.0,1024.0,950.0,115.79,106.09,100.06,93.97,4.1,5.3,6.8,5.9,7.0
13:25,951.0,1164.0,1207.0,946.0,117.97,103.07,95.33,88.51,4.7,5.7,8.3,6.3,7.0
13:30,861.0,1217.0,1227.0,888.0,111.62,111.11,105.22,95.22,4.0,4.7,7.7,5.3,7.0
13:35,940.0,1203.0,1305.0,1106.0,116.11,103.75,102.49,92.45,5.0,6.8,8.5,7.5,7.0
13:40,856.0,1129.0,1212.0,1001.0,111.93,102.62,103.94,91.31,4.5,5.6,7.7,6.3,7.0
13:45,728.0,1009.0,1059.0,1018.0,112.91,108.42,109.87,97.39,4.0,5.5,6.3,6.1,7.0
13:50,733.0,1020.0,1209.0,972.0,111.13,106.59,109.88,102.92,3.9,4.9,7.1,5.5,7.0
13:55,716.0,983.0,1003.0,985.0,115.38,111.97,104.42,96.99,4.1,5.4,6.4,6.0,7.0
14:00,769.0,973.0,1065.0,845.0,115.56,107.93,101.51,95.5,4.0,4.7,7.1,5.3,7.0
14:05,880.0,1104.0,1240.0,1085.0,119.75,103.03,113.65,101.86,4.2,5.6,7.2,6.2,7.0
14:10,779.0,988.0,1096.0,950.0,116.94,100.81,110.97,93.53,4.0,5.2,6.5,6.2,7.0
14:15,749.0,1048.0,1271.0,813.0,110.77,109.96,103.86,92.79,4.1,4.6,8.0,5.2,7.0
14:20,738.0,1038.0,1024.0,898.0,110.86,106.7,107.58,89.73,4.0,5.1,6.2,5.7,7.0
14:25,807.0,1075.0,1195.0,993.0,116.08,107.47,107.13,97.68,4.1,5.4,7.4,6.0,7.0
14:30,757.0,1038.0,1130.0,993.0,108.84,105.68,103.1,87.75,4.5,6.2,7.3,6.8,7.0
14:35,788.0,1039.0,1114.0,983.0,114.81,106.08,104.57,95.33,4.1,5.4,7.1,6.0,7.0
14:40,735.0,896.0,1015.0,826.0,115.86,100.33,105.77,85.46,3.8,5.1,6.3,6.0,7.0
14:45,799.0,1050.0,1143.0,961.0,118.02,110.22,105.46,97.61,4.2,5.0,7.2,5.6,7.0
14:50,822.0,1173.0,1076.0,945.0,112.46,108.47,101.97,89.16,4.5,5.6,7.0,6.2,7.0
14:55,839.0,1148.0,1147.0,1188.0,111.78,107.97,101.11,99.26,4.4,5.8,7.6,7.0,7.0
15:00,881.0,1114.0,1189.0,959.0,117.49,102.24,107.41,90.93,4.4,5.6,7.2,6.2,7.0
15:05,876.0,1265.0,1447.0,1136.0,115.01,114.14,112.33,95.32,4.7,6.4,8.6,7.1,7.0
15:10,834.0,1148.0,1193.0,949.0,114.66,108.38,108.17,99.83,4.1,4.9,7.3,5.5,7.0
15:15,786.0,1024.0,1110.0,916.0,115.66,107.15,104.48,94.29,4.1,5.2,7.1,5.8,7.0
15:20,863.0,1130.0,1152.0,1198.0,116.95,106.06,103.95,98.37,4.1,5.1,7.3,7.1,7.0
15:25,740.0,1016.0,1015.0,936.0,110.79,106.87,102.14,97.01,4.0,5.1,6.6,5.7,7.0
15:30,872.0,1146.0,1228.0,902.0,111.27,103.54,102.58,96.13,4.2,5.0,7.9,5.6,7.0
15:35,923.0,1238.0,1269.0,1374.0,115.89,106.01,107.74,98.28,5.1,7.1,7.8,8.4,7.0
15:40,779.0,1093.0,1072.0,905.0,114.93,109.85,99.99,93.89,4.0,5.0,7.1,5.6,7.0
15:45,744.0,1136.0,954.0,853.0,114.14,110.76,108.03,94.22,3.9,4.8,5.8,5.4,7.0
15:50,723.0,1027.0,1107.0,992.0,108.93,104.76,108.68,98.45,4.0,5.4,6.6,6.0,7.0
15:55,827.0,1136.0,1173.0,1023.0,113.74,107.28,107.15,93.93,4.2,5.7,7.3,6.3,7.0
16:00,812.0,1077.0,1060.0,1008.0,115.49,102.95,103.45,92.0,4.3,5.8,6.7,6.4,7.0
16:05,747.0,946.0,1063.0,768.0,118.32,108.04,108.29,92.1,3.5,4.5,6.5,5.0,7.0
16:10,789.0,1102.0,1138.0,1155.0,110.07,106.32,106.97,98.44,4.4,6.1,7.0,6.8,7.0
16:15,790.0,1055.0,1044.0,947.0,112.41,103.76,100.18,91.96,4.3,5.6,7.1,6.2,7.0
16:20,781.0,1035.0,1192.0,807.0,109.55,101.75,107.14,90.78,3.9,4.6,7.3,5.2,7.0
16:25,725.0,930.0,984.0,863.0,116.57,101.26,105.57,93.16,3.8,4.7,6.3,5.3,7.0
16:30,801.0,1196.0,957.0,1210.0,112.33,106.18,100.04,99.02,4.2,5.8,6.3,7.4,7.0
16:35,689.0,937.0,1103.0,825.0,109.52,109.17,102.12,98.61,3.8,4.3,7.3,4.8,7.0
16:40,,,,,,,,,,,,,7.0
16:45,778.0,1096.0,1050.0,989.0,112.14,107.13,103.15,91.94,4.3,5.8,6.8,6.4,7.0
16:50,664.0,881.0,918.0,834.0,110.89,99.25,100.3,92.28,3.8,4.8,6.1,5.4,7.0
16:55,676.0,937.0,870.0,817.0,111.18,106.19,97.37,92.81,3.7,4.6,5.9,5.1,7.0
17:00,732.0,1017.0,1044.0,855.0,115.19,110.58,101.86,98.83,3.8,4.4,6.7,5.0,7.0
17:05,773.0,1098.0,1088.0,1014.0,109.12,106.81,103.91,96.56,4.3,5.8,7.0,6.4,7.0
17:10,770.0,1016.0,1110.0,865.0,114.86,102.48,110.41,95.18,4.0,4.7,6.6,5.3,7.0
17:15,647.0,810.0,1060.0,730.0,110.76,96.92,106.45,87.91,3.7,4.6,6.7,5.1,7.0
17:20,787.0,1045.0,1211.0,896.0,109.4,97.37,104.99,83.92,4.4,5.9,7.7,6.5,7.0
17:25,801.0,1049.0,1159.0,836.0,112.15,103.8,106.45,92.05,3.9,4.5,7.2,5.1,7.0
17:30,686.0,902.0,968.0,761.0,111.34,106.59,98.37,97.18,3.6,4.0,6.5,4.6,7.0
17:35,761.0,978.0,1087.0,883.0,109.27,102.68,95.43,91.11,4.2,5.2,7.8,5.8,7.0
17:40,776.0,1016.0,1094.0,790.0,109.38,101.33,98.41,89.75,4.0,4.8,7.3,5.4,7.0
17:45,722.0,1078.0,935.0,917.0,109.62,109.81,99.0,87.75,4.2,5.7,6.2,6.4,7.0
17:50,640.0,859.0,945.0,837.0,107.23,102.43,100.43,91.88,3.7,4.6,6.1,5.2,7.0
17:55,672.0,915.0,1065.0,769.0,111.53,107.16,104.42,93.18,3.6,4.2,6.6,4.8,7.0
18:00,666.0,893.0,1103.0,643.0,110.23,103.27,99.03,93.55,3.5,3.5,7.5,4.0,7.0
18:05,702.0,883.0,992.0,843.0,111.74,99.25,96.54,93.12,3.9,4.8,6.8,5.4,7.0
18:10,673.0,914.0,911.0,752.0,113.69,105.99,98.55,86.88,3.6,4.5,6.1,5.1,7.0
18:15,733.0,1003.0,1116.0,781.0,114.08,105.55,103.77,95.55,3.7,4.2,7.1,4.8,7.0
18:20,726.0,994.0,1080.0,733.0,116.74,108.74,107.33,99.36,3.6,3.8,6.7,4.3,7.0
18:25,614.0,849.0,760.0,840.0,119.01,109.02,101.56,99.04,3.2,4.1,4.9,5.1,7.0
18:30,598.0,827.0,918.0,752.0,111.28,106.38,105.51,94.16,3.4,4.2,5.8,4.7,7.0
18:35,655.0,888.0,912.0,705.0,113.45,109.89,98.13,94.86,3.4,3.8,6.1,4.4,7.0
18:40,653.0,998.0,990.0,942.0,108.55,111.86,108.99,96.21,3.9,5.2,6.0,5.9,7.0
18:45,706.0,1051.0,1116.0,900.0,110.01,111.94,105.29,94.44,4.0,5.0,6.9,5.6,7.0
18:50,635.0,818.0,951.0,926.0,111.48,105.3,101.89,99.01,3.7,4.8,6.2,5.5,7.0
18:55,681.0,886.0,1028.0,899.0,112.88,102.86,107.11,95.94,3.8,5.0,6.5,5.6,7.0
19:00,724.0,973.0,1045.0,672.0,114.98,107.84,101.84,86.27,3.6,4.0,6.8,4.6,7.0
19:05,653.0,873.0,878.0,790.0,116.4,105.16,103.81,92.54,3.6,4.4,5.5,4.9,7.0
19:10,706.0,993.0,1050.0,873.0,110.64,106.17,101.28,92.39,3.9,5.0,6.9,5.6,7.0
19:15,628.0,929.0,800.0,817.0,114.68,109.18,105.79,95.06,3.3,4.5,4.9,5.0,7.0
19:20,563.0,776.0,843.0,622.0,114.09,109.37,103.24,94.06,3.2,3.3,5.4,3.9,7.0
19:25,571.0,834.0,946.0,861.0,110.41,108.1,108.0,98.76,3.5,4.6,5.8,5.2,7.0
19:30,546.0,723.0,778.0,616.0,112.15,103.74,102.94,91.59,3.1,3.4,5.0,3.9,7.0
19:35,693.0,927.0,932.0,901.0,113.6,104.38,98.8,96.49,3.8,4.9,6.4,5.5,7.0
19:40,513.0,746.0,600.0,715.0,113.45,104.88,97.7,98.31,2.9,3.8,4.0,4.3,7.0
19:45,700.0,836.0,995.0,960.0,116.37,99.73,102.15,97.36,3.7,4.5,6.6,5.9,7.0
19:50,672.0,944.0,1160.0,675.0,111.47,108.84,97.81,85.84,3.9,4.3,8.1,4.8,7.0
19:55,668.0,865.0,968.0,639.0,111.41,103.27,98.71,91.5,3.5,3.6,6.4,4.1,7.0
20:00,582.0,805.0,896.0,689.0,108.94,105.43,101.74,89.35,3.4,4.2,5.8,4.8,7.0
