Time,Lane 1 Flow (Veh/h),Lane 2 Flow (Veh/h),Lane 3 Flow (Veh/h),Lane 4 Flow (Veh/h),Lane 1 Speed (km/h),Lane 2 Speed (km/h),Lane 3 Speed (km/h),Lane 4 Speed (km/h),Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Lane 4 Occ (%),Week
01:35,141.0,326.0,337.0,165.0,113.89,109.0,107.12,99.72,0.8,2.0,2.3,1.1,7.0
01:40,153.0,381.0,369.0,168.0,113.79,109.97,110.2,100.16,0.8,2.1,2.3,1.3,7.0
01:45,205.0,419.0,503.0,245.0,117.49,108.12,107.64,102.94,1.2,2.5,3.2,1.5,7.0
01:50,168.0,329.0,371.0,259.0,117.45,106.22,115.57,99.32,0.9,2.5,2.2,1.7,7.0
01:55,178.0,322.0,373.0,270.0,116.04,108.27,108.51,104.31,0.9,2.4,2.4,1.6,7.0
02:00,103.0,280.0,241.0,117.0,111.22,108.94,106.68,98.15,0.7,1.9,1.8,0.9,7.0
02:05,107.0,238.0,233.0,108.0,115.69,107.2,109.7,101.52,0.4,1.6,1.4,0.7,7.0
02:10,120.0,260.0,268.0,172.0,116.81,111.72,109.45,96.62,0.6,1.9,1.7,1.2,7.0
02:15,122.0,273.0,236.0,169.0,118.99,112.18,105.99,102.16,0.6,1.9,1.6,1.0,7.0
02:20,113.0,260.0,242.0,160.0,109.91,101.79,108.95,96.82,0.6,2.0,1.5,1.1,7.0
02:25,141.0,257.0,292.0,57.0,113.28,109.23,99.12,95.42,0.6,1.5,2.2,0.6,7.0
02:30,73.0,241.0,195.0,103.0,117.61,107.11,108.78,94.56,0.7,2.0,1.2,1.1,7.0
02:35,120.0,276.0,254.0,168.0,115.93,106.69,108.81,92.53,0.7,2.2,1.6,1.4,7.0
02:40,110.0,199.0,256.0,152.0,117.91,104.13,104.75,88.78,0.7,2.0,1.7,1.4,7.0
02:45,95.0,192.0,246.0,190.0,115.29,106.76,106.09,97.57,0.6,2.0,1.5,1.4,7.0
02:50,95.0,206.0,220.0,117.0,114.92,107.84,110.64,97.06,0.5,1.7,1.4,0.9,7.0
02:55,71.0,143.0,157.0,128.0,114.63,106.63,109.25,106.84,0.3,1.5,1.0,0.7,7.0
03:00,70.0,156.0,207.0,96.0,113.32,100.43,110.15,100.6,0.4,1.4,1.3,0.6,7.0
03:05,85.0,171.0,187.0,94.0,118.37,102.34,105.27,98.58,0.4,1.7,1.3,0.7,7.0
03:10,92.0,196.0,221.0,47.0,111.36,103.76,110.83,99.82,0.6,1.4,1.4,0.3,7.0
03:15,95.0,223.0,212.0,118.0,115.85,105.82,106.65,100.38,0.4,1.6,1.3,0.7,7.0
03:20,48.0,135.0,142.0,88.0,115.93,110.8,107.2,106.73,0.2,1.4,0.9,0.5,7.0
03:25,59.0,145.0,195.0,134.0,115.68,108.5,110.43,102.33,0.4,1.7,1.2,0.9,7.0
03:30,36.0,115.0,92.0,96.0,116.5,103.53,103.8,101.69,0.3,1.4,0.7,0.6,7.0
03:35,24.0,82.0,60.0,60.0,116.78,105.16,108.41,101.47,0.2,1.1,0.4,0.4,7.0
03:40,47.0,145.0,134.0,62.0,115.22,108.75,110.09,104.22,0.3,1.3,0.9,0.4,7.0
03:45,35.0,85.0,108.0,60.0,111.9,108.34,107.72,100.42,0.3,1.5,0.8,0.6,7.0
03:50,35.0,129.0,113.0,59.0,114.47,115.02,101.37,98.75,0.2,1.4,0.8,0.6,7.0
03:55,37.0,109.0,96.0,72.0,119.5,108.54,108.09,100.19,0.3,1.2,0.6,0.4,7.0
04:00,24.0,99.0,110.0,24.0,116.85,111.08,110.16,101.6,0.1,1.0,0.7,0.1,7.0
04:05,23.0,83.0,62.0,68.0,112.63,106.54,112.19,95.61,0.2,1.1,0.4,0.6,7.0
04:10,24.0,85.0,89.0,74.0,115.05,108.03,114.56,103.13,0.2,1.3,0.6,0.6,7.0
04:15,48.0,127.0,163.0,47.0,116.94,103.04,113.59,98.49,0.2,1.2,1.0,0.3,7.0
04:20,49.0,154.0,138.0,60.0,118.44,105.95,113.0,101.62,0.2,1.3,0.8,0.4,7.0
04:25,25.0,87.0,81.0,84.0,121.08,111.23,104.56,101.65,0.2,1.2,0.5,0.5,7.0
04:30,24.0,121.0,82.0,36.0,114.29,107.81,106.41,100.27,0.2,1.2,0.5,0.4,7.0
04:35,36.0,103.0,118.0,59.0,115.23,102.51,106.58,99.15,0.1,1.1,0.8,0.3,7.0
04:40,48.0,157.0,127.0,37.0,117.0,108.7,104.02,102.79,0.3,1.3,0.9,0.2,7.0
04:45,12.0,60.0,60.0,73.0,119.67,108.86,108.86,102.18,0.1,1.1,0.4,0.5,7.0
04:50,49.0,108.0,110.0,87.0,118.98,108.28,110.39,104.88,0.3,1.3,0.6,0.5,7.0
04:55,61.0,141.0,159.0,50.0,118.53,105.83,102.6,104.48,0.3,1.3,1.1,0.3,7.0
05:00,12.0,71.0,84.0,35.0,113.07,105.81,107.71,97.86,0.3,1.0,0.5,0.2,7.0
05:05,13.0,86.0,76.0,24.0,123.56,109.42,114.88,103.21,0.2,1.1,0.5,0.2,7.0
05:10,48.0,133.0,130.0,22.0,117.72,108.2,106.43,94.47,0.2,1.2,0.8,0.1,7.0
05:15,47.0,111.0,132.0,91.0,114.93,110.68,108.19,96.05,0.1,1.3,0.8,0.6,7.0
05:20,49.0,130.0,144.0,62.0,118.38,106.62,109.2,105.64,0.2,1.3,0.8,0.3,7.0
05:25,48.0,135.0,128.0,50.0,117.09,110.4,105.73,104.95,0.2,1.3,0.8,0.3,7.0
05:30,37.0,103.0,117.0,50.0,119.06,103.14,105.51,105.49,0.2,1.1,0.7,0.3,7.0
05:35,49.0,124.0,130.0,73.0,118.75,111.24,106.87,101.11,0.3,1.4,0.9,0.7,7.0
05:40,48.0,143.0,132.0,73.0,116.41,107.56,108.93,101.7,0.2,1.4,0.8,0.4,7.0
05:45,24.0,96.0,112.0,36.0,117.04,108.27,112.58,101.41,0.1,1.0,0.7,0.2,7.0
05:50,36.0,119.0,118.0,69.0,116.19,107.43,106.32,96.55,0.2,1.4,0.8,0.4,7.0
05:55,48.0,140.0,145.0,70.0,116.59,104.53,109.03,98.8,0.3,1.4,0.9,0.5,7.0
06:00,46.0,131.0,147.0,74.0,111.72,106.74,110.31,104.33,0.3,1.4,1.0,0.5,7.0
06:05,48.0,97.0,169.0,59.0,116.08,108.09,108.78,99.11,0.3,1.2,1.1,0.4,7.0
06:10,87.0,116.0,223.0,106.0,121.11,104.22,111.23,99.57,0.3,1.5,1.5,0.7,7.0
06:15,96.0,190.0,213.0,131.0,117.17,106.57,106.81,100.64,0.4,1.5,1.3,0.8,7.0
06:20,72.0,159.0,192.0,189.0,117.3,110.03,101.8,106.26,0.5,1.6,1.3,1.2,7.0
06:25,86.0,179.0,218.0,85.0,119.59,107.54,109.69,102.03,0.4,1.5,1.3,0.6,7.0
06:30,111.0,238.0,245.0,97.0,120.88,113.33,105.43,102.44,0.4,1.4,1.6,0.6,7.0
06:35,83.0,165.0,246.0,87.0,115.76,106.69,116.26,103.82,0.4,1.5,1.5,0.8,7.0
06:40,57.0,121.0,151.0,110.0,111.02,109.39,104.98,102.94,0.3,1.4,0.9,0.6,7.0
06:45,85.0,194.0,222.0,47.0,118.21,102.83,111.04,98.67,0.4,1.2,1.4,0.3,7.0
06:50,121.0,244.0,266.0,124.0,117.28,109.38,114.07,104.78,0.5,1.7,1.6,0.8,7.0
06:55,128.0,296.0,278.0,121.0,113.87,111.13,109.35,101.82,0.6,1.9,1.7,0.8,7.0
07:00,87.0,167.0,180.0,160.0,120.4,106.87,108.51,103.37,0.5,1.6,1.1,1.1,7.0
07:05,84.0,197.0,197.0,117.0,116.13,110.79,110.98,98.69,0.4,1.7,1.3,0.8,7.0
07:10,107.0,231.0,241.0,100.0,116.1,103.62,108.57,105.13,0.4,1.5,1.5,0.6,7.0
07:15,106.0,294.0,282.0,104.0,114.78,110.33,111.19,98.13,0.6,1.8,1.7,0.6,7.0
07:20,119.0,243.0,282.0,186.0,116.05,109.24,106.87,97.99,0.6,2.1,1.7,1.3,7.0
07:25,74.0,159.0,186.0,168.0,120.18,109.6,105.53,100.61,0.5,1.7,1.2,1.2,7.0
07:30,98.0,234.0,218.0,129.0,118.83,110.91,110.0,98.7,0.5,1.8,1.3,0.8,7.0
07:35,110.0,253.0,226.0,170.0,119.54,108.38,108.13,101.22,0.6,2.0,1.4,1.4,7.0
07:40,112.0,205.0,263.0,134.0,121.76,108.55,109.29,93.72,0.4,1.7,1.5,0.9,7.0
07:45,125.0,291.0,273.0,170.0,121.58,109.04,111.56,102.47,0.7,2.0,1.8,1.1,7.0
07:50,154.0,304.0,338.0,204.0,115.83,105.7,109.3,101.14,0.8,2.1,2.0,1.3,7.0
07:55,152.0,327.0,325.0,181.0,123.78,109.34,108.93,102.52,0.7,1.9,2.0,1.1,7.0
08:00,93.0,241.0,216.0,207.0,113.38,108.93,108.58,97.64,0.7,2.0,1.3,1.3,7.0
08:05,142.0,296.0,277.0,239.0,115.44,110.64,109.44,101.94,0.7,2.2,1.7,1.4,7.0
08:10,185.0,329.0,346.0,239.0,120.54,109.5,104.88,101.91,0.9,2.3,2.2,1.5,7.0
08:15,131.0,277.0,259.0,285.0,116.28,108.41,111.67,105.86,0.7,2.0,1.6,1.7,7.0
08:20,160.0,334.0,309.0,208.0,119.84,107.34,112.51,104.73,0.6,2.0,1.8,1.2,7.0
08:25,165.0,405.0,312.0,237.0,115.25,106.99,109.03,100.49,0.9,2.4,1.9,1.6,7.0
08:30,,,,,,,,,,,,,7.0
08:35,195.0,364.0,378.0,315.0,118.47,102.46,109.8,107.33,1.0,2.7,2.4,1.8,7.0
08:40,270.0,455.0,466.0,380.0,125.83,106.34,105.52,99.64,1.4,3.0,2.9,2.4,7.0
08:45,226.0,423.0,418.0,290.0,116.48,108.84,101.14,94.62,1.2,2.8,2.7,2.1,7.0
08:50,200.0,373.0,356.0,316.0,121.64,108.41,106.21,103.13,1.1,2.8,2.4,2.0,7.0
08:55,173.0,379.0,436.0,210.0,111.97,106.17,108.94,99.08,1.2,2.7,2.7,1.3,7.0
09:00,243.0,467.0,430.0,304.0,118.22,107.45,105.08,99.14,1.2,2.7,2.7,1.9,7.0
09:05,183.0,332.0,379.0,252.0,118.34,105.84,114.65,97.18,0.9,2.4,2.2,1.6,7.0
09:10,234.0,420.0,446.0,321.0,120.12,107.93,109.22,103.38,1.2,2.9,2.7,2.1,7.0
09:15,246.0,452.0,480.0,363.0,114.19,104.71,108.75,98.74,1.3,3.1,2.9,2.3,7.0
09:20,254.0,466.0,466.0,329.0,117.93,105.63,110.99,98.29,1.3,3.0,2.8,2.2,7.0
09:25,265.0,492.0,510.0,357.0,111.73,108.11,108.38,96.84,1.4,3.2,3.2,2.3,7.0
09:30,284.0,518.0,481.0,403.0,120.73,111.78,106.3,105.62,1.4,3.3,2.9,2.5,7.0
09:35,297.0,510.0,558.0,530.0,116.33,108.34,107.54,105.98,1.6,3.4,3.4,3.2,7.0
09:40,264.0,516.0,458.0,407.0,123.23,111.69,111.97,104.04,1.4,3.3,2.7,2.5,7.0
09:45,298.0,503.0,558.0,451.0,116.5,108.78,104.49,97.44,1.6,3.3,3.6,2.9,7.0
09:50,325.0,612.0,572.0,610.0,113.78,110.05,106.76,102.41,1.9,4.0,3.6,3.8,7.0
09:55,387.0,687.0,717.0,532.0,119.01,114.73,110.12,99.96,2.1,4.2,4.3,3.3,7.0
10:00,361.0,650.0,692.0,555.0,117.84,111.67,113.66,102.0,2.0,4.0,4.1,3.5,7.0
10:05,284.0,576.0,530.0,551.0,111.36,111.61,107.14,106.55,1.7,3.7,3.3,3.2,7.0
10:10,399.0,637.0,721.0,553.0,122.7,111.97,107.44,103.61,2.1,3.9,4.4,3.5,7.0
10:15,438.0,765.0,766.0,568.0,115.52,107.87,105.74,99.83,2.4,4.5,4.9,3.6,7.0
10:20,365.0,625.0,643.0,464.0,114.8,102.33,104.15,99.65,2.0,3.9,4.1,3.1,7.0
10:25,412.0,717.0,826.0,490.0,118.01,108.66,110.83,97.0,2.1,4.0,4.9,3.1,7.0
10:30,411.0,703.0,762.0,450.0,118.55,108.0,108.59,97.53,2.2,4.0,4.7,2.8,7.0
10:35,445.0,771.0,877.0,610.0,113.47,105.52,108.3,97.02,2.6,4.9,5.4,4.3,7.0
10:40,447.0,776.0,789.0,626.0,116.19,110.48,106.51,99.05,2.5,4.8,5.0,4.0,7.0
10:45,465.0,764.0,799.0,539.0,121.6,104.46,105.68,98.75,2.4,4.3,5.0,3.4,7.0
10:50,450.0,748.0,797.0,737.0,118.36,104.74,109.52,100.45,2.5,4.7,4.8,4.5,7.0
10:55,526.0,921.0,859.0,672.0,119.07,111.7,105.52,104.1,2.7,5.0,5.4,4.1,7.0
11:00,457.0,755.0,818.0,492.0,119.2,108.3,101.03,100.5,2.4,4.0,5.5,3.1,7.0
11:05,412.0,725.0,755.0,547.0,117.08,111.96,105.55,102.84,2.2,4.3,4.8,3.4,7.0
11:10,448.0,796.0,756.0,660.0,113.6,104.07,106.83,96.62,2.6,5.2,4.6,4.4,7.0
11:15,519.0,867.0,996.0,742.0,115.01,104.86,109.9,98.48,3.1,5.5,6.0,5.0,7.0
11:20,480.0,832.0,919.0,583.0,115.39,105.27,107.67,100.0,2.6,4.6,5.6,3.5,7.0
11:25,495.0,842.0,911.0,768.0,115.35,108.62,110.08,99.57,2.9,5.3,5.5,4.8,7.0
11:30,622.0,943.0,1414.0,708.0,116.88,99.79,105.53,95.54,3.4,5.8,8.7,4.8,7.0
11:35,712.0,1145.0,1224.0,1213.0,111.29,116.35,105.39,93.01,3.5,5.5,7.6,8.4,7.0
11:40,781.0,1131.0,1271.0,1105.0,118.5,111.47,106.94,91.58,3.7,5.7,7.9,7.8,7.0
11:45,776.0,1150.0,1155.0,1109.0,115.69,111.97,103.08,87.77,3.7,5.8,7.5,8.2,7.0
11:50,823.0,1121.0,1280.0,1073.0,122.9,109.27,106.76,89.64,3.7,5.8,7.9,8.0,7.0
11:55,827.0,1168.0,1229.0,1280.0,121.49,111.44,107.59,98.06,3.8,5.8,7.7,8.3,7.0
12:00,803.0,1210.0,1220.0,1267.0,117.59,115.13,103.02,97.69,3.7,5.8,8.0,8.6,7.0
12:05,802.0,1132.0,1265.0,1404.0,115.41,107.36,102.43,98.8,3.7,5.7,8.0,9.6,7.0
12:10,828.0,1259.0,1201.0,1275.0,117.64,117.2,101.37,94.37,3.8,5.9,8.0,8.8,7.0
12:15,819.0,1201.0,1252.0,1173.0,118.08,112.93,100.44,87.82,3.8,5.9,8.3,8.7,7.0
12:20,834.0,1203.0,1335.0,1357.0,118.17,111.52,104.53,98.43,3.9,6.0,8.4,8.8,7.0
12:25,823.0,1171.0,1304.0,1311.0,114.67,107.3,107.07,90.08,3.9,6.0,8.2,9.1,7.0
12:30,825.0,1237.0,1269.0,1356.0,114.85,112.22,102.46,98.45,3.9,6.0,8.4,8.8,7.0
12:35,602.0,993.0,1186.0,588.0,115.43,101.55,111.66,91.58,3.4,6.0,7.0,4.1,7.0
12:40,633.0,1055.0,1036.0,866.0,113.83,101.09,103.01,96.38,3.7,6.7,6.7,5.8,7.0
12:45,590.0,954.0,1118.0,858.0,107.8,97.7,109.54,97.07,3.6,6.5,6.9,5.5,7.0
12:50,666.0,1086.0,1100.0,863.0,117.65,104.4,104.97,96.34,3.7,6.7,7.0,5.7,7.0
12:55,628.0,1118.0,1155.0,837.0,111.1,106.39,108.25,98.88,3.6,6.5,7.0,5.4,7.0
13:00,651.0,1068.0,1166.0,918.0,114.3,104.15,107.86,98.33,3.8,6.9,7.3,5.9,7.0
13:05,563.0,1028.0,1052.0,853.0,111.63,107.51,111.7,106.26,3.3,5.9,6.3,5.0,7.0
13:10,621.0,1053.0,1070.0,839.0,114.89,107.6,103.79,102.59,3.4,6.1,6.7,5.1,7.0
13:15,554.0,1004.0,955.0,776.0,114.07,110.68,102.67,102.31,3.2,5.7,6.2,4.7,7.0
13:20,615.0,1071.0,1161.0,853.0,112.11,107.45,106.57,98.0,3.6,6.6,7.0,5.6,7.0
13:25,676.0,1130.0,1170.0,871.0,115.08,106.58,105.16,102.84,3.7,6.4,7.3,5.4,7.0
13:30,645.0,1110.0,1278.0,816.0,112.3,108.17,105.86,97.11,3.7,6.4,8.1,5.4,7.0
13:35,655.0,1102.0,1234.0,901.0,113.74,104.13,108.26,97.57,3.8,6.9,7.5,5.9,7.0
13:40,633.0,1081.0,1177.0,838.0,110.57,102.28,110.17,98.63,3.6,6.3,7.1,5.3,7.0
13:45,623.0,1042.0,1203.0,743.0,115.22,103.61,110.07,93.97,3.4,6.0,7.2,5.0,7.0
13:50,546.0,950.0,895.0,778.0,118.01,106.89,106.29,101.11,3.0,5.8,5.5,4.8,7.0
13:55,631.0,1077.0,951.0,868.0,118.9,104.6,102.98,104.08,3.4,6.3,6.2,5.3,7.0
14:00,667.0,1124.0,1197.0,914.0,116.91,106.17,109.55,100.69,3.8,6.9,7.2,5.9,7.0
14:05,537.0,1000.0,1015.0,807.0,109.97,112.44,111.88,95.74,3.3,6.0,6.0,5.3,7.0
14:10,505.0,863.0,942.0,779.0,112.24,103.72,106.15,103.85,3.0,5.6,5.9,4.9,7.0
14:15,628.0,1070.0,1081.0,854.0,111.68,103.24,106.32,101.55,3.5,6.3,6.6,5.3,7.0
14:20,636.0,1045.0,1092.0,841.0,117.75,105.23,110.44,98.26,3.5,6.4,6.6,5.4,7.0
14:25,676.0,1040.0,1117.0,924.0,121.17,104.23,104.57,100.91,3.7,6.7,7.1,5.7,7.0
14:30,619.0,954.0,1070.0,682.0,119.86,102.54,104.39,95.9,3.2,5.4,6.8,4.4,7.0
14:35,514.0,916.0,983.0,816.0,107.82,103.24,108.71,100.9,3.2,5.8,6.0,5.1,7.0
14:40,594.0,973.0,1034.0,846.0,120.25,108.83,108.86,98.94,3.2,5.9,6.2,5.4,7.0
14:45,684.0,1118.0,1141.0,818.0,121.44,109.96,106.63,99.66,3.5,6.3,7.1,5.3,7.0
14:50,612.0,1061.0,1102.0,802.0,114.6,111.03,109.5,99.34,3.3,6.0,6.7,5.0,7.0
14:55,724.0,1200.0,1238.0,1040.0,118.84,108.43,109.81,104.15,4.1,7.2,7.5,6.3,7.0
15:00,693.0,1055.0,1164.0,961.0,120.36,106.47,104.74,101.86,3.7,6.6,7.3,5.9,7.0
15:05,548.0,966.0,970.0,819.0,112.97,110.5,106.73,97.39,3.2,5.7,6.0,5.5,7.0
15:10,608.0,1117.0,1138.0,931.0,115.2,115.52,110.44,97.6,3.6,6.4,6.9,6.2,7.0
15:15,647.0,1038.0,1123.0,895.0,115.86,103.68,105.47,98.92,3.6,6.5,7.0,5.7,7.0
15:20,654.0,1029.0,1099.0,824.0,121.24,106.08,105.73,95.73,3.5,6.4,6.9,5.4,7.0
15:25,734.0,1160.0,1229.0,929.0,119.49,107.46,105.36,97.43,3.9,7.1,7.7,6.1,7.0
15:30,,,,,,,,,,,,,7.0
15:35,641.0,1008.0,1155.0,883.0,118.95,104.34,109.73,93.72,3.6,6.5,7.1,6.0,7.0
15:40,552.0,981.0,991.0,820.0,112.89,108.59,108.83,97.72,3.1,5.6,6.1,5.3,7.0
15:45,567.0,979.0,1024.0,711.0,114.51,106.61,110.91,102.17,3.0,5.3,6.0,4.3,7.0
15:50,623.0,1035.0,1127.0,878.0,119.95,107.0,108.77,95.45,3.4,6.0,6.9,6.0,7.0
15:55,536.0,869.0,1028.0,936.0,114.12,102.48,112.02,104.96,3.1,5.5,6.1,5.6,7.0
16:00,629.0,1020.0,1098.0,774.0,113.47,103.18,104.97,102.11,3.5,5.8,7.0,4.8,7.0
16:05,621.0,996.0,1153.0,826.0,117.49,105.41,107.47,107.2,3.2,5.8,7.0,4.8,7.0
16:10,613.0,1045.0,1086.0,866.0,115.56,106.59,107.9,100.88,3.5,6.3,6.7,5.6,7.0
16:15,566.0,1025.0,1154.0,749.0,111.12,109.8,107.51,97.06,3.2,5.9,7.1,4.9,7.0
16:20,562.0,875.0,921.0,700.0,123.06,102.49,108.92,99.37,2.9,5.5,5.6,4.6,7.0
16:25,572.0,940.0,1073.0,687.0,114.1,102.06,103.84,93.1,3.3,5.8,6.9,4.8,7.0
16:30,577.0,997.0,986.0,741.0,115.59,106.36,107.26,97.08,3.1,5.6,6.1,4.7,7.0
16:35,538.0,914.0,999.0,687.0,117.26,107.71,102.52,101.55,2.9,5.3,6.5,4.3,7.0
16:40,532.0,967.0,970.0,755.0,111.44,107.67,109.99,94.93,3.2,6.0,5.7,5.0,7.0
16:45,520.0,905.0,931.0,793.0,113.09,109.59,102.03,95.38,3.1,5.6,6.1,5.4,7.0
16:50,552.0,978.0,942.0,690.0,111.52,103.85,101.99,93.45,3.2,5.6,6.2,4.7,7.0
16:55,563.0,918.0,1052.0,728.0,114.46,104.1,104.81,97.47,3.0,5.6,6.6,4.6,7.0
17:00,557.0,1032.0,910.0,737.0,110.7,108.38,98.04,95.85,3.2,5.8,6.1,4.9,7.0
17:05,642.0,1102.0,1084.0,802.0,112.58,105.56,102.87,96.78,3.7,6.4,7.0,5.4,7.0
17:10,583.0,915.0,1001.0,735.0,117.41,99.14,104.27,97.62,3.2,5.6,6.3,4.6,7.0
17:15,511.0,1005.0,878.0,681.0,110.24,107.31,106.82,96.41,2.9,5.5,5.5,4.5,7.0
17:20,505.0,850.0,980.0,802.0,106.02,102.08,103.57,99.25,3.2,5.6,6.3,5.2,7.0
17:25,583.0,938.0,1020.0,784.0,114.92,102.72,104.15,98.74,3.3,6.1,6.5,5.1,7.0
17:30,507.0,926.0,856.0,641.0,112.16,104.66,99.63,95.91,2.9,5.2,5.9,4.3,7.0
17:35,542.0,933.0,962.0,803.0,110.65,101.02,102.05,95.9,3.3,6.0,6.1,5.3,7.0
17:40,561.0,964.0,1042.0,714.0,112.12,102.13,100.49,97.63,3.2,5.6,6.9,4.6,7.0
17:45,568.0,952.0,948.0,820.0,112.58,99.22,99.97,95.15,3.5,6.6,6.4,5.6,7.0
17:50,488.0,982.0,1069.0,651.0,101.75,111.82,106.61,92.75,3.1,5.5,6.6,4.5,7.0
17:55,543.0,951.0,997.0,858.0,109.32,100.12,105.78,99.51,3.5,6.3,6.4,5.3,7.0
18:00,552.0,887.0,949.0,775.0,111.53,99.23,96.67,94.18,3.3,5.9,6.4,5.2,7.0
18:05,457.0,768.0,851.0,687.0,110.28,101.83,103.07,95.59,2.8,5.1,5.4,4.7,7.0
18:10,558.0,975.0,1053.0,738.0,106.36,101.62,103.58,97.34,3.4,5.7,6.7,4.7,7.0
18:15,609.0,1048.0,1010.0,781.0,112.92,103.16,99.42,94.93,3.5,6.1,6.8,5.1,7.0
18:20,513.0,811.0,943.0,588.0,114.56,96.97,101.93,94.04,2.8,4.9,6.0,3.9,7.0
18:25,496.0,867.0,878.0,744.0,111.22,104.31,99.9,99.77,3.0,5.5,5.8,4.7,7.0
18:30,557.0,978.0,1047.0,881.0,113.91,110.25,105.09,92.65,3.3,5.9,6.6,6.1,7.0
18:35,659.0,1015.0,1034.0,792.0,118.33,97.57,98.2,96.06,3.6,6.1,7.0,5.1,7.0
18:40,542.0,1007.0,1085.0,686.0,105.76,106.76,100.45,90.77,3.4,5.9,7.1,4.8,7.0
18:45,568.0,1032.0,1003.0,891.0,108.72,106.59,102.06,101.57,3.5,6.4,6.5,5.5,7.0
18:50,534.0,927.0,857.0,692.0,118.79,105.27,104.37,97.41,2.9,5.5,5.4,4.5,7.0
18:55,535.0,898.0,946.0,715.0,108.78,99.64,99.19,94.73,3.2,5.8,6.3,4.8,7.0
19:00,549.0,969.0,921.0,794.0,111.97,104.25,100.66,93.79,3.3,6.0,6.0,5.4,7.0
19:05,491.0,845.0,996.0,619.0,112.39,102.17,106.17,99.95,2.8,4.9,6.2,3.9,7.0
19:10,613.0,1070.0,973.0,732.0,112.76,105.44,95.08,90.96,3.5,6.1,6.8,5.1,7.0
19:15,501.0,841.0,911.0,541.0,114.73,107.87,99.96,95.19,2.7,4.5,6.0,3.6,7.0
19:20,496.0,809.0,905.0,660.0,111.67,102.0,101.77,97.04,2.8,5.3,5.9,4.3,7.0
19:25,537.0,944.0,940.0,699.0,113.07,104.53,105.69,94.15,3.1,5.7,5.9,4.7,7.0
19:30,530.0,872.0,1027.0,790.0,113.24,104.62,106.51,98.82,3.2,5.7,6.4,5.0,7.0
19:35,392.0,669.0,692.0,543.0,108.95,103.17,96.99,92.02,2.3,4.5,4.6,3.8,7.0
19:40,492.0,816.0,901.0,591.0,112.28,100.83,103.5,85.57,2.9,5.5,5.9,4.6,7.0
19:45,533.0,903.0,1081.0,624.0,111.06,103.2,109.1,93.18,3.0,5.2,6.6,4.2,7.0
19:50,590.0,1011.0,939.0,751.0,114.0,101.9,97.79,90.21,3.5,6.5,6.5,5.5,7.0
19:55,509.0,826.0,1029.0,635.0,113.1,96.31,103.65,98.66,2.8,4.9,6.6,4.0,7.0
20:00,482.0,835.0,898.0,554.0,112.15,104.41,99.62,92.83,2.7,4.9,5.8,4.0,7.0
20:05,515.0,927.0,859.0,649.0,116.4,111.09,100.83,101.45,2.9,5.2,5.6,4.3,7.0
