Time,Lane 1 Flow (Veh/h),Lane 2 Flow (Veh/h),Lane 3 Flow (Veh/h),Lane 4 Flow (Veh/h),Lane 1 Speed (km/h),Lane 2 Speed (km/h),Lane 3 Speed (km/h),Lane 4 Speed (km/h),Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Lane 4 Occ (%),Week
09:25,293.0,513.0,518.0,446.0,126.22,109.66,109.46,99.89,1.0,2.9,2.4,2.3,7.0
09:30,274.0,501.0,572.0,475.0,123.65,112.45,112.26,107.6,1.0,2.8,2.6,2.3,7.0
09:35,227.0,444.0,433.0,412.0,118.25,110.72,108.74,106.88,0.8,2.4,2.0,2.0,7.0
09:40,240.0,499.0,437.0,516.0,119.11,112.03,110.09,105.83,1.0,2.8,2.0,2.6,7.0
09:45,304.0,543.0,583.0,531.0,120.0,113.28,106.06,107.73,1.3,3.4,2.9,2.7,7.0
09:50,329.0,602.0,536.0,666.0,120.85,108.81,107.13,107.64,1.4,3.8,2.5,3.3,7.0
09:55,373.0,637.0,689.0,585.0,119.7,109.1,105.83,102.55,1.5,4.0,3.3,3.1,7.0
10:00,343.0,614.0,624.0,521.0,117.44,108.97,103.94,103.54,1.4,3.6,3.0,2.6,7.0
10:05,338.0,553.0,735.0,502.0,115.17,107.39,110.69,102.84,1.3,3.2,3.3,2.5,7.0
10:10,343.0,609.0,635.0,679.0,116.66,106.57,114.69,106.02,1.5,4.0,2.8,3.3,7.0
10:15,407.0,698.0,736.0,646.0,117.2,108.18,111.61,98.14,1.6,4.5,3.3,3.5,7.0
10:20,353.0,623.0,690.0,529.0,119.01,111.77,109.85,96.94,1.4,3.7,3.2,2.9,7.0
10:25,364.0,671.0,763.0,584.0,114.7,111.74,106.79,99.12,1.6,4.0,3.6,3.1,7.0
10:30,403.0,727.0,678.0,655.0,116.39,109.21,103.32,101.04,1.5,4.2,3.3,3.2,7.0
10:35,409.0,599.0,806.0,568.0,117.58,103.07,106.99,98.56,1.6,3.9,3.8,3.1,7.0
10:40,452.0,750.0,965.0,626.0,115.9,108.17,108.0,93.36,1.9,4.4,4.6,3.4,7.0
10:45,389.0,706.0,699.0,621.0,115.15,109.41,106.62,98.78,1.6,4.1,3.2,3.2,7.0
10:50,470.0,830.0,809.0,839.0,117.81,110.01,105.59,98.76,2.0,5.0,3.8,4.3,7.0
10:55,471.0,787.0,796.0,807.0,118.53,106.15,106.26,105.88,1.8,5.0,3.7,3.9,7.0
11:00,435.0,776.0,701.0,676.0,119.19,107.29,106.16,100.13,1.6,4.3,3.2,3.3,7.0
11:05,413.0,653.0,756.0,658.0,115.59,101.53,103.86,105.97,1.7,4.3,3.7,3.3,7.0
11:10,492.0,895.0,877.0,739.0,111.86,114.88,101.46,99.41,2.0,5.0,4.3,3.8,7.0
11:15,511.0,904.0,849.0,886.0,115.62,106.65,106.16,105.26,2.3,5.8,4.0,4.4,7.0
11:20,567.0,959.0,951.0,779.0,117.57,108.74,101.08,94.47,2.2,5.4,4.8,4.1,7.0
11:25,591.0,993.0,956.0,953.0,117.34,108.12,100.85,99.03,2.4,6.3,4.7,5.0,7.0
11:30,631.0,1050.0,1141.0,1485.0,115.91,106.99,110.69,96.22,2.5,6.5,5.2,7.7,7.0
11:35,891.0,1242.0,1103.0,1256.0,121.85,111.67,95.62,92.01,3.9,6.0,6.0,7.6,7.0
11:40,847.0,1262.0,1197.0,1306.0,115.76,112.34,99.13,97.98,3.9,6.0,5.9,7.2,7.0
11:45,908.0,1310.0,1234.0,1390.0,120.8,114.44,104.55,95.32,4.0,6.2,5.9,7.9,7.0
11:50,855.0,1332.0,1232.0,1304.0,113.7,115.29,99.59,93.5,4.0,6.2,6.1,7.5,7.0
11:55,899.0,1284.0,1159.0,1349.0,119.58,111.15,103.97,89.35,4.0,6.2,5.4,8.2,7.0
12:00,867.0,1284.0,1374.0,1383.0,115.08,111.88,109.06,93.53,4.0,6.2,6.2,7.8,7.0
12:05,893.0,1322.0,1232.0,1446.0,118.4,115.13,105.02,96.79,3.9,6.1,5.8,8.0,7.0
12:10,927.0,1293.0,1287.0,1485.0,122.75,111.43,104.74,99.74,4.0,6.2,6.1,7.9,7.0
12:15,926.0,1288.0,1217.0,1422.0,119.24,108.8,101.12,90.52,4.1,6.3,5.9,8.4,7.0
12:20,902.0,1367.0,1114.0,1494.0,114.65,113.45,101.22,95.21,4.2,6.5,5.5,8.9,7.0
12:25,964.0,1351.0,1595.0,1542.0,122.38,111.78,105.95,93.21,4.2,6.5,7.5,8.8,7.0
12:30,910.0,1320.0,1162.0,1572.0,115.17,109.05,95.39,99.9,4.2,6.5,6.2,8.3,7.0
12:35,629.0,1025.0,1165.0,1025.0,110.99,101.79,112.02,96.83,2.5,6.4,5.2,5.4,7.0
12:40,608.0,977.0,1045.0,936.0,118.29,102.91,107.03,99.22,2.5,6.4,5.1,4.8,7.0
12:45,680.0,995.0,1126.0,998.0,121.55,100.2,103.92,92.62,2.8,7.0,5.4,5.7,7.0
12:50,630.0,1055.0,1128.0,945.0,112.79,101.95,101.7,95.31,2.6,6.7,5.6,5.0,7.0
12:55,672.0,1104.0,1145.0,999.0,117.41,105.8,104.7,94.25,2.9,7.3,5.6,5.5,7.0
13:00,554.0,1004.0,864.0,958.0,116.05,108.57,100.0,95.77,2.5,6.4,4.2,5.1,7.0
13:05,624.0,1015.0,1083.0,869.0,113.3,100.4,105.63,88.84,2.6,6.7,5.1,5.0,7.0
13:10,612.0,1031.0,1120.0,939.0,113.75,105.35,104.39,94.57,2.6,6.7,5.3,5.0,7.0
13:15,602.0,1085.0,991.0,1223.0,114.49,109.16,102.72,102.84,2.7,6.5,4.8,6.0,7.0
13:20,618.0,1083.0,1046.0,961.0,116.83,108.99,107.62,92.71,2.7,6.9,4.9,5.4,7.0
13:25,754.0,1250.0,1300.0,1101.0,116.04,107.09,105.92,99.4,3.0,7.4,6.1,5.6,7.0
13:30,592.0,934.0,1121.0,786.0,114.92,103.33,104.93,90.22,2.4,5.9,5.3,4.5,7.0
13:35,734.0,1201.0,1194.0,1112.0,118.69,104.89,106.22,95.93,3.0,7.7,5.6,6.0,7.0
13:40,590.0,1081.0,1033.0,981.0,111.92,107.21,105.6,95.59,2.7,6.8,5.0,5.2,7.0
13:45,607.0,960.0,1031.0,873.0,119.89,103.16,109.28,93.05,2.4,6.4,4.7,4.9,7.0
13:50,606.0,1008.0,1023.0,933.0,118.08,105.64,109.29,92.39,2.4,6.4,4.6,5.2,7.0
13:55,667.0,1030.0,1085.0,952.0,122.78,106.09,104.87,96.79,2.5,6.4,5.2,4.9,7.0
14:00,642.0,1096.0,1075.0,1048.0,113.16,106.91,100.46,98.73,2.9,7.4,5.4,5.5,7.0
14:05,623.0,1012.0,1009.0,1093.0,118.78,102.21,103.56,97.47,2.6,6.8,4.9,5.7,7.0
14:10,553.0,942.0,945.0,1061.0,119.22,106.54,109.38,95.48,2.4,6.1,4.3,5.9,7.0
14:15,604.0,1012.0,997.0,1015.0,115.21,101.1,106.34,96.76,2.5,6.8,4.7,5.3,7.0
14:20,601.0,1019.0,1054.0,1088.0,112.02,104.86,104.31,105.21,2.6,6.8,5.1,5.3,7.0
14:25,634.0,1084.0,954.0,1208.0,116.36,107.26,102.0,97.36,2.9,7.0,4.7,6.2,7.0
14:30,667.0,1130.0,1160.0,976.0,118.46,110.19,108.37,100.59,2.5,6.5,5.3,4.9,7.0
14:35,632.0,1033.0,1057.0,960.0,120.5,105.55,107.59,94.96,2.7,6.9,4.9,5.3,7.0
14:40,614.0,1045.0,1031.0,1045.0,116.56,108.5,104.41,93.37,2.7,6.4,5.0,5.9,7.0
14:45,627.0,1078.0,1101.0,1046.0,114.57,106.49,109.26,94.27,2.7,7.1,5.1,5.6,7.0
14:50,701.0,1137.0,1278.0,1002.0,117.08,108.19,104.78,99.54,2.8,6.9,6.1,5.2,7.0
14:55,650.0,1176.0,1191.0,837.0,112.82,111.7,100.62,95.06,2.6,6.3,5.9,4.4,7.0
15:00,628.0,980.0,1268.0,884.0,110.9,103.3,105.55,97.33,2.6,6.3,6.0,4.8,7.0
15:05,654.0,1198.0,1144.0,981.0,109.05,108.98,107.26,90.87,3.1,7.6,5.4,5.7,7.0
15:10,513.0,934.0,925.0,764.0,110.44,108.41,101.94,89.41,2.3,5.7,4.5,4.4,7.0
15:15,676.0,1062.0,1140.0,964.0,120.99,103.5,105.41,92.75,2.8,7.0,5.4,5.3,7.0
15:20,616.0,1163.0,993.0,1113.0,112.87,109.15,104.81,100.84,2.7,6.3,4.7,5.5,7.0
15:25,631.0,1037.0,1185.0,1056.0,112.72,103.71,108.26,93.63,2.9,6.8,5.5,5.9,7.0
15:30,733.0,1187.0,1164.0,1039.0,122.73,108.46,105.54,100.55,2.7,6.9,5.4,5.2,7.0
15:35,656.0,1190.0,1083.0,1088.0,109.99,108.56,103.26,97.74,3.1,7.4,5.2,5.8,7.0
15:40,598.0,1023.0,1076.0,876.0,116.22,110.28,108.86,97.72,2.4,6.0,4.9,4.6,7.0
15:45,598.0,936.0,1027.0,908.0,118.71,101.47,102.79,100.66,2.4,6.0,5.0,4.5,7.0
15:50,589.0,930.0,1008.0,797.0,116.79,103.33,105.24,90.69,2.4,6.1,4.8,4.7,7.0
15:55,610.0,991.0,1005.0,1074.0,115.95,101.99,101.77,99.48,2.7,6.8,5.0,5.5,7.0
16:00,624.0,1162.0,1058.0,1060.0,112.27,111.09,105.61,96.6,3.0,7.1,5.0,5.6,7.0
16:05,605.0,931.0,1072.0,1084.0,119.3,100.95,110.78,99.92,2.5,6.0,4.8,5.8,7.0
16:10,642.0,1095.0,1032.0,1068.0,119.87,106.67,107.02,99.41,2.8,7.1,4.8,5.3,7.0
16:15,585.0,1058.0,980.0,964.0,112.95,104.42,105.43,96.99,2.6,6.8,4.7,5.1,7.0
16:20,579.0,964.0,1133.0,797.0,114.95,108.63,110.91,94.67,2.3,5.6,5.1,4.2,7.0
16:25,542.0,899.0,993.0,736.0,113.97,106.42,103.97,91.5,2.2,5.4,4.8,4.1,7.0
16:30,566.0,974.0,945.0,963.0,118.52,109.14,103.64,99.73,2.5,6.3,4.6,5.2,7.0
16:35,501.0,792.0,965.0,735.0,111.39,99.59,100.22,93.62,2.2,5.4,4.9,4.1,7.0
16:40,523.0,849.0,978.0,743.0,111.22,101.56,98.91,90.04,2.3,5.7,5.0,4.3,7.0
16:45,562.0,951.0,968.0,809.0,113.6,104.61,96.2,87.72,2.6,6.5,5.1,4.9,7.0
16:50,550.0,854.0,858.0,838.0,118.41,95.39,91.1,89.0,2.5,6.1,4.9,4.8,7.0
16:55,536.0,883.0,1069.0,778.0,115.35,101.45,98.56,86.84,2.5,6.2,5.4,4.7,7.0
17:00,534.0,735.0,1167.0,688.0,120.24,102.47,100.49,92.31,2.3,5.1,5.8,3.9,7.0
17:05,611.0,978.0,1138.0,877.0,115.58,97.85,92.66,85.67,2.9,7.0,6.2,5.3,7.0
17:10,542.0,756.0,1053.0,726.0,117.27,104.78,92.06,98.45,2.2,4.8,5.6,3.7,7.0
17:15,469.0,747.0,1045.0,690.0,111.0,100.99,93.63,92.14,2.3,5.0,5.8,3.9,7.0
17:20,557.0,953.0,1142.0,843.0,111.33,101.24,93.36,87.62,2.8,6.9,6.1,5.3,7.0
17:25,504.0,746.0,910.0,586.0,112.96,96.92,91.17,84.84,2.0,4.7,5.0,3.6,7.0
17:30,498.0,809.0,1096.0,724.0,109.05,100.05,97.87,86.77,2.4,5.6,5.6,4.3,7.0
17:35,512.0,856.0,964.0,724.0,108.38,102.8,91.31,82.12,2.5,6.2,5.3,4.7,7.0
17:40,571.0,823.0,1030.0,797.0,115.71,94.86,93.97,85.46,2.6,6.5,5.4,4.9,7.0
17:45,535.0,936.0,1031.0,862.0,108.82,99.43,94.39,89.91,2.5,6.2,5.5,4.7,7.0
17:50,557.0,867.0,1028.0,830.0,114.37,98.64,97.96,89.07,2.4,6.0,5.1,4.5,7.0
17:55,536.0,934.0,920.0,831.0,113.33,105.79,97.08,95.55,2.2,5.6,4.7,4.3,7.0
18:00,530.0,880.0,943.0,712.0,117.29,106.52,99.52,88.57,2.2,5.4,4.7,4.1,7.0
18:05,517.0,854.0,989.0,753.0,111.96,106.98,99.93,96.14,2.1,5.2,4.9,4.0,7.0
18:10,485.0,829.0,813.0,840.0,115.51,106.39,95.86,94.68,2.2,5.5,4.2,4.6,7.0
18:15,608.0,1052.0,963.0,1001.0,116.64,109.88,95.53,96.37,2.6,6.9,5.1,5.2,7.0
18:20,527.0,904.0,953.0,804.0,109.15,100.71,97.33,90.43,2.4,6.2,4.9,4.7,7.0
18:25,435.0,686.0,867.0,723.0,112.39,103.07,96.62,94.47,2.0,4.8,4.5,3.9,7.0
18:30,486.0,832.0,844.0,794.0,116.52,107.66,100.46,91.86,2.1,5.6,4.2,4.4,7.0
18:35,507.0,857.0,796.0,998.0,115.27,100.12,96.7,96.04,2.5,5.9,4.2,5.5,7.0
18:40,540.0,923.0,940.0,862.0,117.42,108.76,96.65,90.18,2.4,6.1,4.8,4.8,7.0
18:45,536.0,975.0,912.0,849.0,114.02,108.59,101.1,92.62,2.3,6.2,4.5,4.7,7.0
18:50,551.0,903.0,904.0,835.0,117.5,104.58,94.16,97.81,2.3,5.8,4.9,4.4,7.0
18:55,497.0,826.0,779.0,738.0,119.17,105.76,96.85,97.08,2.0,5.1,4.0,3.9,7.0
19:00,527.0,942.0,897.0,802.0,111.01,104.0,96.74,87.47,2.4,6.6,4.8,5.0,7.0
19:05,495.0,854.0,809.0,725.0,120.88,111.66,100.22,96.91,1.9,4.8,4.0,3.7,7.0
19:10,623.0,993.0,1095.0,1010.0,116.36,106.1,101.0,100.85,2.6,6.8,5.4,5.1,7.0
19:15,438.0,757.0,712.0,736.0,116.22,101.81,99.64,95.04,1.9,5.2,3.6,4.0,7.0
19:20,483.0,774.0,842.0,746.0,116.17,97.18,102.66,95.49,2.0,5.2,4.1,4.0,7.0
19:25,538.0,825.0,928.0,855.0,120.03,108.19,100.67,91.72,2.2,5.6,4.6,4.8,7.0
19:30,448.0,814.0,763.0,815.0,113.27,108.35,100.38,99.4,2.0,5.5,3.8,4.2,7.0
19:35,513.0,881.0,897.0,735.0,114.39,106.17,101.03,95.84,2.2,5.3,4.5,3.9,7.0
19:40,407.0,670.0,732.0,639.0,117.6,104.73,102.72,89.56,1.7,4.5,3.8,3.9,7.0
19:45,539.0,870.0,996.0,720.0,115.66,101.77,93.83,83.43,2.5,6.1,5.5,4.6,7.0
19:50,504.0,852.0,886.0,748.0,115.43,103.78,95.36,90.49,2.2,5.4,4.7,4.2,7.0
19:55,484.0,768.0,875.0,719.0,113.89,99.87,97.79,94.13,2.0,5.1,4.3,3.9,7.0
20:00,458.0,866.0,771.0,694.0,113.32,107.34,102.54,85.78,2.1,5.5,3.9,4.2,7.0
20:05,548.0,883.0,921.0,772.0,124.23,105.29,115.39,94.15,2.0,5.3,4.3,4.1,7.0
20:10,519.0,814.0,953.0,681.0,121.42,106.73,112.01,96.36,2.0,4.7,4.7,3.6,7.0
