Time,Lane 1 Flow (Veh/h),Lane 2 Flow (Veh/h),Lane 3 Flow (Veh/h),Lane 4 Flow (Veh/h),Lane 1 Speed (km/h),Lane 2 Speed (km/h),Lane 3 Speed (km/h),Lane 4 Speed (km/h),Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Lane 4 Occ (%),Week
02:20,154.0,216.0,234.0,87.0,115.87,108.17,105.08,81.79,0.6,1.0,0.9,0.7,7.0
02:25,148.0,186.0,197.0,84.0,119.98,104.5,98.27,90.33,0.5,0.9,0.8,0.6,7.0
02:30,74.0,217.0,223.0,94.0,118.6,112.92,104.0,87.25,0.4,1.2,1.1,0.9,7.0
02:35,71.0,203.0,233.0,96.0,115.4,106.69,103.67,89.16,0.2,1.0,0.9,0.7,7.0
02:40,72.0,208.0,219.0,91.0,115.71,109.27,97.07,84.4,0.3,1.1,1.0,0.8,7.0
02:45,47.0,170.0,195.0,73.0,113.25,108.05,103.06,90.15,0.2,0.9,0.8,0.6,7.0
02:50,46.0,173.0,195.0,73.0,112.63,110.99,103.67,91.3,0.2,0.7,0.6,0.4,7.0
02:55,97.0,146.0,167.0,59.0,117.87,101.17,94.8,88.39,0.3,0.7,0.6,0.4,7.0
03:00,70.0,130.0,146.0,50.0,114.34,106.89,95.52,94.04,0.1,0.5,0.4,0.3,7.0
03:05,112.0,153.0,183.0,69.0,121.22,106.53,104.28,86.66,0.3,0.7,0.6,0.4,7.0
03:10,131.0,158.0,173.0,142.0,116.14,109.76,98.73,89.11,0.4,0.7,0.6,0.9,7.0
03:15,110.0,146.0,168.0,129.0,119.81,109.81,102.24,96.81,0.3,0.6,0.5,0.7,7.0
03:20,73.0,123.0,149.0,46.0,119.11,111.49,97.62,86.53,0.1,0.4,0.4,0.2,7.0
03:25,36.0,146.0,164.0,62.0,117.04,110.07,100.27,93.31,0.1,0.6,0.5,0.3,7.0
03:30,71.0,88.0,124.0,61.0,113.74,113.72,105.76,91.91,0.9,0.3,0.2,0.3,7.0
03:35,58.0,67.0,106.0,48.0,111.6,100.9,100.32,90.91,0.9,0.1,0.2,0.1,7.0
03:40,,,,,,,,,,,,,7.0
03:45,24.0,83.0,124.0,25.0,117.49,106.14,104.26,91.76,0.1,0.5,0.5,0.3,7.0
03:50,68.0,68.0,101.0,60.0,109.26,102.28,94.81,89.91,0.9,0.3,0.3,0.2,7.0
03:55,73.0,86.0,125.0,58.0,116.44,110.55,106.39,87.4,0.9,0.2,0.4,0.2,7.0
04:00,48.0,59.0,100.0,48.0,114.44,106.61,106.43,89.7,0.9,0.2,0.2,0.1,7.0
04:05,60.0,75.0,111.0,46.0,116.07,112.84,104.74,85.5,0.9,0.2,0.1,0.1,7.0
04:10,,,,,,,,,,,,,7.0
04:15,82.0,87.0,124.0,60.0,112.88,111.68,105.19,89.74,0.9,0.2,0.4,0.3,7.0
04:20,68.0,99.0,131.0,86.0,110.53,111.83,101.23,92.32,0.1,0.6,0.6,0.5,7.0
04:25,73.0,98.0,130.0,59.0,116.79,110.18,100.54,88.95,0.9,0.3,0.2,0.2,7.0
04:30,71.0,85.0,115.0,61.0,114.35,109.41,97.79,91.78,0.9,0.3,0.2,0.2,7.0
04:35,59.0,100.0,129.0,23.0,114.03,112.89,100.3,86.87,0.9,0.3,0.2,0.1,7.0
04:40,73.0,171.0,104.0,83.0,118.05,110.03,98.53,88.83,0.1,0.6,0.6,0.5,7.0
04:45,49.0,60.0,107.0,134.0,118.31,107.92,101.3,97.15,0.8,0.2,0.1,1.4,7.0
04:50,60.0,122.0,158.0,48.0,116.54,109.74,103.53,90.64,0.1,0.4,0.4,0.2,7.0
04:55,61.0,99.0,140.0,71.0,118.56,109.49,107.12,87.42,0.1,0.7,0.7,0.5,7.0
05:00,35.0,59.0,98.0,132.0,110.15,105.17,103.27,95.07,0.8,0.1,0.1,1.4,7.0
05:05,60.0,60.0,111.0,47.0,114.33,108.02,103.79,88.38,0.9,0.3,0.2,0.1,7.0
05:10,89.0,71.0,121.0,60.0,121.64,106.88,102.95,89.74,1.0,0.4,0.5,0.3,7.0
05:15,73.0,95.0,129.0,35.0,116.61,106.98,99.8,86.58,0.9,0.3,0.2,0.1,7.0
05:20,,,,,,,,,,,,,7.0
05:25,,,,,,,,,,,,,7.0
05:30,74.0,85.0,115.0,58.0,118.28,108.84,97.91,87.47,0.9,0.2,0.2,0.2,7.0
05:35,73.0,107.0,125.0,72.0,117.56,106.9,96.99,89.38,1.0,0.4,0.4,0.2,7.0
05:40,,,,,,,,,,,,,7.0
05:45,50.0,73.0,104.0,49.0,120.01,108.76,98.07,92.71,0.9,0.2,0.2,0.1,7.0
05:50,72.0,109.0,152.0,83.0,117.46,109.11,107.26,89.19,0.1,0.5,0.4,0.3,7.0
05:55,75.0,94.0,126.0,82.0,122.33,105.64,97.89,88.22,0.1,0.3,0.6,0.4,7.0
06:00,,,,,,,,,,,,,7.0
06:05,,,,,,,,,,,,,7.0
06:10,,,,,,,,,,,,,7.0
06:15,81.0,131.0,163.0,50.0,112.47,106.93,99.36,94.24,0.1,0.5,0.4,0.3,7.0
06:20,58.0,109.0,142.0,83.0,113.37,108.67,100.92,88.37,0.1,0.4,0.4,0.2,7.0
06:25,87.0,108.0,135.0,96.0,121.7,107.71,95.97,90.22,0.1,0.7,0.7,0.5,7.0
06:30,104.0,159.0,175.0,72.0,112.88,110.64,99.62,90.37,0.3,0.6,0.6,0.4,7.0
06:35,71.0,130.0,165.0,57.0,115.5,106.53,100.09,85.49,0.2,0.6,0.6,0.4,7.0
06:40,73.0,131.0,164.0,49.0,119.18,107.07,107.17,91.8,0.1,0.6,0.5,0.3,7.0
06:45,71.0,112.0,159.0,46.0,115.38,100.9,103.86,86.82,0.1,0.5,0.4,0.3,7.0
06:50,106.0,183.0,213.0,85.0,115.02,109.56,106.77,91.22,0.2,0.8,0.8,0.6,7.0
06:55,159.0,204.0,222.0,90.0,119.65,107.97,99.8,84.76,0.6,1.0,0.9,0.7,7.0
07:00,84.0,141.0,170.0,59.0,116.62,106.06,103.3,87.96,0.2,0.6,0.6,0.4,7.0
07:05,109.0,152.0,181.0,73.0,117.83,105.37,102.6,91.36,0.3,0.7,0.7,0.5,7.0
07:10,112.0,185.0,212.0,89.0,120.95,110.56,105.9,94.98,0.2,0.8,0.8,0.6,7.0
07:15,72.0,211.0,220.0,93.0,116.43,111.78,98.83,86.92,0.4,0.9,0.8,0.6,7.0
07:20,71.0,199.0,212.0,96.0,116.11,105.49,100.51,90.57,0.2,0.9,0.8,0.6,7.0
07:25,59.0,178.0,208.0,82.0,114.64,106.86,103.92,87.29,0.2,0.8,0.8,0.6,7.0
07:30,62.0,174.0,210.0,85.0,121.45,97.62,99.22,91.17,0.2,0.9,0.9,0.7,7.0
07:35,95.0,242.0,240.0,109.0,115.57,109.31,97.57,90.98,0.3,1.1,1.0,0.8,7.0
07:40,116.0,166.0,201.0,86.0,113.43,99.59,100.92,92.67,0.3,0.7,0.7,0.5,7.0
07:45,80.0,218.0,231.0,93.0,110.97,108.99,103.52,87.08,0.3,1.1,1.0,0.8,7.0
07:50,136.0,277.0,297.0,135.0,120.57,104.23,101.68,84.92,0.5,1.4,1.3,1.0,7.0
07:55,95.0,234.0,257.0,117.0,115.54,105.48,104.43,88.06,0.4,1.2,1.1,0.9,7.0
08:00,98.0,242.0,255.0,106.0,119.52,109.39,103.74,88.61,0.3,1.1,1.0,0.8,7.0
08:05,110.0,256.0,260.0,132.0,119.63,110.27,101.39,90.88,0.3,1.1,1.0,0.8,7.0
08:10,118.0,281.0,278.0,141.0,115.27,105.47,98.55,88.33,0.6,1.5,1.4,1.1,7.0
08:15,95.0,241.0,253.0,117.0,115.88,108.76,102.52,88.23,0.4,1.1,1.1,0.8,7.0
08:20,118.0,283.0,268.0,129.0,115.38,111.54,99.52,88.06,0.4,1.2,1.1,0.9,7.0
08:25,143.0,341.0,324.0,173.0,116.24,113.94,102.66,93.16,0.6,1.6,1.5,1.2,7.0
08:30,148.0,322.0,322.0,169.0,121.26,108.23,102.22,91.01,0.6,1.5,1.4,1.2,7.0
08:35,174.0,350.0,353.0,198.0,121.67,105.91,101.01,93.28,0.7,1.8,1.7,1.4,7.0
08:40,183.0,388.0,385.0,211.0,112.51,106.77,103.5,88.66,0.9,2.0,1.9,1.5,7.0
08:45,196.0,397.0,378.0,204.0,119.96,109.22,101.39,90.76,0.9,2.0,1.9,1.5,7.0
08:50,173.0,352.0,346.0,185.0,120.7,109.92,102.36,92.95,0.7,1.8,1.7,1.4,7.0
08:55,144.0,305.0,340.0,166.0,117.03,102.05,107.45,89.08,0.7,1.6,1.6,1.3,7.0
09:00,188.0,393.0,375.0,209.0,115.12,110.95,103.23,92.56,0.8,1.9,1.8,1.5,7.0
09:05,146.0,301.0,308.0,155.0,118.65,104.51,100.74,89.55,0.6,1.6,1.5,1.2,7.0
09:10,176.0,378.0,389.0,206.0,115.01,107.07,107.64,91.12,0.8,1.9,1.8,1.4,7.0
09:15,192.0,411.0,375.0,217.0,117.85,109.94,100.96,91.33,0.8,1.9,1.8,1.5,7.0
09:20,211.0,437.0,425.0,243.0,115.29,107.44,104.37,91.87,1.0,2.3,2.1,1.8,7.0
09:25,202.0,398.0,391.0,240.0,115.41,102.16,97.82,94.74,1.0,2.3,2.2,1.8,7.0
09:30,250.0,497.0,431.0,258.0,117.48,110.95,95.58,89.49,1.1,2.4,2.3,1.9,7.0
09:35,248.0,460.0,455.0,265.0,116.98,105.81,104.3,92.15,1.1,2.3,2.2,1.8,7.0
09:40,237.0,482.0,441.0,244.0,117.16,113.44,103.51,88.72,1.1,2.3,2.2,1.8,7.0
09:45,251.0,486.0,479.0,247.0,118.24,109.23,106.98,86.04,1.1,2.5,2.3,1.9,7.0
09:50,336.0,630.0,570.0,350.0,119.3,114.61,106.3,96.44,1.6,3.1,3.0,2.5,7.0
09:55,374.0,671.0,586.0,347.0,124.18,113.16,102.88,89.22,1.7,3.4,3.2,2.7,7.0
10:00,343.0,616.0,530.0,330.0,120.46,110.29,97.44,89.58,1.5,3.1,3.0,2.5,7.0
10:05,281.0,552.0,505.0,287.0,115.11,109.42,101.37,87.08,1.3,2.7,2.6,2.2,7.0
10:10,298.0,584.0,513.0,321.0,115.42,108.58,98.34,91.95,1.5,3.1,2.9,2.5,7.0
10:15,380.0,666.0,632.0,369.0,117.4,102.3,100.81,84.55,1.9,3.7,3.6,3.0,7.0
10:20,311.0,589.0,550.0,308.0,114.82,107.94,101.8,87.1,1.5,3.1,2.9,2.5,7.0
10:25,344.0,618.0,579.0,351.0,114.53,103.76,99.4,86.79,1.6,3.3,3.1,2.7,7.0
10:30,412.0,719.0,659.0,385.0,121.01,108.58,102.78,86.64,1.9,3.7,3.5,3.0,7.0
10:35,380.0,714.0,621.0,391.0,112.23,105.88,95.37,85.41,2.1,4.0,3.8,3.2,7.0
10:40,398.0,741.0,660.0,403.0,114.92,107.53,100.8,88.99,1.9,3.8,3.6,3.1,7.0
10:45,381.0,690.0,629.0,370.0,117.89,106.54,100.68,84.88,1.8,3.6,3.4,2.9,7.0
10:50,452.0,852.0,751.0,481.0,112.49,108.75,100.71,92.04,2.3,4.4,4.2,3.6,7.0
10:55,406.0,729.0,672.0,382.0,115.87,106.74,103.24,83.82,2.0,3.9,3.7,3.1,7.0
11:00,418.0,724.0,637.0,379.0,117.78,104.13,96.1,81.69,2.1,4.0,3.8,3.3,7.0
11:05,298.0,576.0,510.0,316.0,115.5,106.86,97.64,90.21,1.4,2.9,2.7,2.3,7.0
11:10,409.0,685.0,701.0,412.0,115.14,96.45,103.35,86.13,2.1,4.1,3.9,3.3,7.0
11:15,412.0,767.0,713.0,420.0,111.09,104.47,101.73,86.18,2.2,4.3,4.1,3.5,7.0
11:20,485.0,792.0,779.0,440.0,122.48,103.65,105.96,85.02,2.2,4.2,4.0,3.4,7.0
11:25,407.0,752.0,684.0,423.0,108.29,103.09,97.86,86.16,2.1,4.1,3.9,3.4,7.0
11:30,581.0,999.0,845.0,573.0,116.03,104.28,93.52,87.5,2.9,5.4,5.2,4.5,7.0
11:35,736.0,1160.0,1019.0,794.0,115.01,117.88,111.49,99.37,3.5,5.5,5.7,5.2,7.0
11:40,725.0,1165.0,1055.0,803.0,109.92,114.82,111.51,97.77,3.7,5.7,5.9,5.4,7.0
11:45,785.0,1140.0,965.0,798.0,117.07,111.02,101.79,95.52,3.7,5.8,6.0,5.5,7.0
11:50,775.0,1135.0,1039.0,834.0,115.69,110.69,108.53,98.54,3.7,5.8,6.0,5.5,7.0
11:55,816.0,1185.0,975.0,817.0,119.84,113.02,100.48,95.04,3.8,5.8,6.1,5.5,7.0
12:00,814.0,1142.0,1040.0,824.0,119.25,108.57,106.9,95.52,3.7,5.8,6.0,5.5,7.0
12:05,830.0,1191.0,1042.0,826.0,119.48,112.99,105.51,95.47,3.7,5.7,5.9,5.4,7.0
12:10,835.0,1221.0,1076.0,875.0,118.62,113.6,107.91,99.96,3.8,5.9,6.1,5.6,7.0
12:15,802.0,1163.0,1078.0,867.0,115.61,109.3,108.1,99.01,3.8,5.9,6.1,5.5,7.0
12:20,846.0,1138.0,1056.0,828.0,119.87,105.5,105.61,94.36,3.9,6.0,6.3,5.7,7.0
12:25,862.0,1211.0,1061.0,852.0,120.06,110.93,103.52,95.61,3.9,6.0,6.2,5.7,7.0
12:30,885.0,1280.0,1051.0,855.0,123.24,116.16,102.59,94.71,3.9,6.0,6.3,5.7,7.0
12:35,610.0,1034.0,889.0,591.0,119.36,107.92,98.44,90.25,3.0,5.5,5.2,4.5,7.0
12:40,563.0,983.0,911.0,534.0,114.18,104.31,102.92,84.7,2.9,5.4,5.1,4.4,7.0
12:45,541.0,966.0,850.0,557.0,109.14,101.74,95.24,85.86,2.9,5.5,5.2,4.5,7.0
12:50,597.0,1073.0,922.0,596.0,111.67,106.0,97.3,86.81,3.1,5.7,5.5,4.7,7.0
12:55,,,,,,,,,,,,,7.0
13:00,577.0,1036.0,902.0,625.0,108.88,103.35,95.23,91.66,3.2,5.8,5.6,4.8,7.0
13:05,522.0,896.0,848.0,498.0,113.21,101.31,101.14,82.35,2.6,5.0,4.7,4.1,7.0
13:10,603.0,1011.0,959.0,589.0,116.13,103.86,104.27,88.79,2.9,5.5,5.2,4.5,7.0
13:15,545.0,959.0,788.0,525.0,121.76,111.05,96.55,89.95,2.6,5.0,4.7,4.0,7.0
13:20,534.0,981.0,859.0,531.0,113.83,109.04,100.63,86.8,2.7,5.1,4.9,4.2,7.0
13:25,609.0,1036.0,995.0,599.0,115.71,105.01,107.57,89.19,3.0,5.7,5.4,4.6,7.0
13:30,588.0,1055.0,886.0,528.0,115.16,109.17,98.4,81.03,3.0,5.6,5.3,4.6,7.0
13:35,566.0,1046.0,905.0,589.0,110.25,106.19,98.38,87.93,3.0,5.6,5.4,4.6,7.0
13:40,529.0,1019.0,836.0,541.0,113.37,114.19,100.15,88.97,2.7,5.0,4.8,4.1,7.0
13:45,522.0,923.0,846.0,522.0,111.24,103.8,100.29,87.05,2.7,5.2,4.9,4.2,7.0
13:50,457.0,856.0,762.0,454.0,113.34,108.54,101.77,86.26,2.3,4.4,4.2,3.6,7.0
13:55,580.0,1014.0,908.0,587.0,116.41,107.76,102.57,92.12,2.9,5.5,5.2,4.5,7.0
14:00,604.0,1024.0,1023.0,579.0,113.9,102.57,109.4,85.27,3.1,5.7,5.4,4.7,7.0
14:05,511.0,849.0,801.0,491.0,116.78,101.95,100.73,85.84,2.5,4.8,4.5,3.9,7.0
14:10,462.0,809.0,727.0,460.0,112.69,101.59,96.3,85.64,2.4,4.6,4.4,3.7,7.0
14:15,548.0,995.0,867.0,531.0,113.51,106.96,99.34,84.16,2.8,5.2,5.0,4.3,7.0
14:20,512.0,914.0,859.0,539.0,112.08,104.86,104.12,90.55,2.6,4.9,4.7,4.0,7.0
14:25,564.0,1058.0,932.0,633.0,108.09,106.82,100.63,93.09,3.1,5.7,5.4,4.6,7.0
14:30,541.0,900.0,800.0,538.0,118.86,103.77,97.49,90.65,2.6,4.9,4.7,4.0,7.0
14:35,507.0,875.0,750.0,513.0,116.62,105.0,95.34,90.58,2.5,4.7,4.5,3.8,7.0
14:40,561.0,905.0,841.0,579.0,119.65,100.83,99.9,94.49,2.7,5.1,4.9,4.2,7.0
14:45,562.0,1016.0,846.0,596.0,115.55,108.71,95.95,93.94,2.8,5.3,5.0,4.3,7.0
14:50,584.0,1014.0,859.0,564.0,120.62,109.28,98.27,89.51,2.8,5.2,5.0,4.3,7.0
14:55,668.0,1101.0,976.0,664.0,119.61,105.29,100.05,92.88,3.3,6.0,5.7,4.9,7.0
15:00,613.0,1009.0,866.0,585.0,124.08,107.31,98.84,90.91,2.8,5.3,5.0,4.3,7.0
15:05,553.0,991.0,837.0,578.0,113.2,107.8,95.61,92.44,2.9,5.3,5.1,4.4,7.0
15:10,522.0,904.0,849.0,515.0,113.97,104.62,104.02,88.08,2.6,4.9,4.7,4.0,7.0
15:15,588.0,1022.0,917.0,580.0,112.98,104.52,99.23,87.02,3.0,5.6,5.3,4.6,7.0
15:20,569.0,979.0,900.0,575.0,115.81,104.4,102.01,89.44,2.9,5.4,5.1,4.4,7.0
15:25,608.0,1042.0,975.0,617.0,111.62,102.18,101.93,88.37,3.2,5.9,5.6,4.8,7.0
15:30,569.0,1092.0,945.0,592.0,111.77,112.25,103.87,89.05,3.0,5.5,5.2,4.5,7.0
15:35,582.0,980.0,897.0,561.0,116.27,103.74,100.8,87.73,2.9,5.4,5.2,4.4,7.0
15:40,486.0,901.0,773.0,498.0,113.64,108.25,98.76,89.14,2.5,4.7,4.5,3.8,7.0
15:45,477.0,874.0,782.0,482.0,111.17,105.81,99.25,85.74,2.5,4.7,4.5,3.8,7.0
15:50,571.0,1032.0,913.0,582.0,111.31,107.11,100.44,88.43,3.0,5.5,5.2,4.5,7.0
15:55,563.0,971.0,861.0,541.0,113.81,102.39,96.44,83.3,2.9,5.5,5.2,4.5,7.0
16:00,599.0,975.0,852.0,547.0,116.4,97.76,90.53,80.59,3.2,5.8,5.6,4.8,7.0
16:05,569.0,1000.0,852.0,532.0,117.34,108.01,98.16,85.38,2.7,5.1,4.9,4.2,7.0
16:10,565.0,977.0,801.0,546.0,119.46,107.27,93.93,88.12,2.7,5.1,4.9,4.2,7.0
16:15,517.0,885.0,855.0,541.0,113.48,101.18,103.59,90.5,2.7,5.1,4.8,4.1,7.0
16:20,461.0,831.0,730.0,451.0,111.21,102.69,95.07,82.73,2.4,4.6,4.4,3.7,7.0
16:25,506.0,887.0,788.0,491.0,113.69,102.75,96.93,84.05,2.6,4.9,4.7,4.0,7.0
16:30,510.0,910.0,806.0,526.0,112.99,105.56,99.11,91.28,2.5,4.8,4.6,3.9,7.0
16:35,457.0,801.0,740.0,447.0,114.15,103.09,100.79,85.05,2.3,4.4,4.2,3.6,7.0
16:40,453.0,822.0,758.0,499.0,107.99,100.72,97.67,91.06,2.4,4.6,4.4,3.7,7.0
16:45,535.0,866.0,794.0,556.0,114.57,96.39,93.36,90.88,2.8,5.2,4.9,4.2,7.0
16:50,439.0,819.0,740.0,476.0,108.73,102.95,98.1,89.69,2.4,4.5,4.3,3.7,7.0
16:55,478.0,892.0,770.0,469.0,112.98,106.45,97.9,84.4,2.5,4.7,4.5,3.8,7.0
17:00,537.0,892.0,755.0,460.0,117.98,102.19,91.79,79.1,2.6,4.9,4.7,4.0,7.0
17:05,561.0,990.0,831.0,525.0,114.12,104.76,93.82,82.93,2.9,5.5,5.2,4.5,7.0
17:10,490.0,892.0,740.0,452.0,114.84,104.96,92.93,80.39,2.5,4.8,4.6,3.9,7.0
17:15,518.0,876.0,777.0,465.0,115.85,98.7,92.98,78.51,2.8,5.2,4.9,4.2,7.0
17:20,451.0,779.0,698.0,459.0,113.38,97.46,92.34,87.52,2.3,4.4,4.2,3.6,7.0
17:25,498.0,836.0,754.0,525.0,113.3,96.41,92.53,90.7,2.6,4.9,4.7,4.0,7.0
17:30,475.0,865.0,786.0,483.0,110.19,103.35,98.86,85.02,2.6,4.8,4.6,3.9,7.0
17:35,474.0,868.0,739.0,472.0,110.69,103.13,93.64,83.59,2.5,4.7,4.5,3.8,7.0
17:40,465.0,792.0,740.0,488.0,114.48,98.2,96.93,91.18,2.4,4.6,4.4,3.7,7.0
17:45,475.0,853.0,773.0,509.0,110.26,98.77,95.61,89.51,2.6,5.0,4.7,4.0,7.0
17:50,471.0,816.0,754.0,478.0,112.94,99.87,97.36,87.11,2.4,4.6,4.4,3.7,7.0
17:55,510.0,858.0,804.0,516.0,111.92,97.07,95.39,85.54,2.8,5.2,4.9,4.2,7.0
18:00,497.0,847.0,783.0,497.0,116.06,101.63,99.79,88.86,2.5,4.8,4.6,3.9,7.0
18:05,456.0,796.0,705.0,443.0,118.43,104.66,98.06,88.13,2.4,4.5,4.3,3.7,7.0
18:10,504.0,901.0,799.0,514.0,114.25,105.2,100.12,89.73,2.7,5.1,4.9,4.2,7.0
18:15,551.0,973.0,887.0,553.0,115.09,109.26,104.56,91.23,2.9,5.5,5.2,4.5,7.0
18:20,437.0,795.0,695.0,434.0,119.55,111.76,103.53,91.82,2.2,4.2,4.0,3.4,7.0
18:25,455.0,781.0,751.0,446.0,121.67,108.72,108.83,92.36,2.2,4.3,4.1,3.5,7.0
18:30,530.0,900.0,843.0,522.0,121.69,110.14,107.53,92.86,2.7,5.0,4.8,4.1,7.0
18:35,566.0,972.0,886.0,537.0,119.11,110.06,106.96,89.26,2.9,5.5,5.2,4.5,7.0
18:40,615.0,1046.0,885.0,580.0,122.32,110.72,99.18,90.73,3.2,5.9,5.6,4.8,7.0
18:45,483.0,851.0,753.0,489.0,118.63,107.67,101.34,92.74,2.5,4.7,4.5,3.8,7.0
18:50,440.0,810.0,755.0,463.0,116.32,111.14,107.77,94.53,2.4,4.5,4.3,3.6,7.0
18:55,483.0,902.0,742.0,506.0,110.62,107.38,92.49,88.93,2.8,5.3,5.0,4.3,7.0
19:00,519.0,877.0,811.0,514.0,120.7,108.29,104.84,92.02,2.5,4.8,4.6,3.9,7.0
19:05,488.0,822.0,755.0,456.0,122.73,106.41,102.88,88.36,2.4,4.6,4.4,3.7,7.0
19:10,545.0,920.0,817.0,516.0,117.41,105.31,98.64,87.58,2.9,5.4,5.1,4.4,7.0
19:15,421.0,741.0,672.0,427.0,116.59,104.83,99.52,91.06,2.2,4.2,4.0,3.4,7.0
19:20,423.0,756.0,726.0,444.0,118.23,106.63,108.75,93.0,2.1,4.1,3.9,3.3,7.0
19:25,466.0,809.0,715.0,448.0,120.36,108.04,100.79,89.41,2.3,4.5,4.2,3.6,7.0
19:30,505.0,885.0,764.0,493.0,121.39,110.93,101.72,91.71,2.5,4.8,4.6,3.9,7.0
19:35,359.0,682.0,588.0,352.0,117.15,112.64,101.17,88.94,1.8,3.6,3.4,2.9,7.0
19:40,451.0,753.0,709.0,445.0,116.57,101.26,99.4,88.08,2.5,4.7,4.5,3.8,7.0
19:45,506.0,844.0,748.0,485.0,121.18,102.87,97.03,88.94,2.6,4.9,4.7,4.0,7.0
19:50,505.0,907.0,756.0,516.0,113.85,104.13,91.99,88.82,2.9,5.4,5.1,4.4,7.0
19:55,476.0,839.0,751.0,459.0,115.02,104.1,98.16,84.56,2.6,4.9,4.6,4.0,7.0
20:00,430.0,781.0,722.0,421.0,115.53,108.45,104.63,86.87,2.1,4.1,3.9,3.3,7.0
20:05,397.0,689.0,637.0,389.0,116.53,102.45,97.76,87.99,2.0,4.0,3.8,3.2,7.0
20:10,420.0,748.0,674.0,447.0,111.93,102.71,96.58,91.2,2.3,4.4,4.2,3.6,7.0
20:15,438.0,776.0,734.0,442.0,113.01,100.94,101.06,87.3,2.4,4.6,4.4,3.7,7.0
20:20,458.0,877.0,736.0,494.0,114.13,113.89,100.56,94.73,2.4,4.5,4.3,3.7,7.0
20:25,434.0,782.0,737.0,458.0,116.8,107.1,105.31,94.71,2.3,4.4,4.2,3.6,7.0
20:30,485.0,892.0,777.0,485.0,113.51,108.86,100.92,89.12,2.7,5.0,4.8,4.1,7.0
20:35,430.0,754.0,716.0,422.0,112.71,101.13,100.32,84.5,2.4,4.6,4.4,3.7,7.0
